Lat,Lon,city_id,country,param,y2020,yBaseline,diff,diffRel
36.08571059365825,114.36797178802114,1428,China,o3,124.00585922018348,51.873270166666664,72.13258905351682,139.05541104649427
36.08571059365825,114.36797178802114,1428,China,pm25,53.84956019266055,167.931464,-114.08190380733946,-67.93360880087334
36.11749774793388,-96.00699516942149,1191,United States,o3,0.06170538326293333,0.041156241771999995,0.020549141490933336,49.92958687718086
36.11749774793388,-96.00699516942149,1191,United States,pm25,7.944782998969072,8.282796244444445,-0.3380132454753726,-4.08090740735159
36.1409585876253,-115.16122821776702,661,United States,no2,0.018903136827913978,0.048567363610603875,-0.029664226782689897,-61.078519765922
36.1409585876253,-115.16122821776702,661,United States,o3,0.07310848683514128,0.040487177486,0.03262130934914127,80.57195234323594
36.1409585876253,-115.16122821776702,661,United States,pm25,5.2977736888888884,8.529326736363636,-3.2315530474747476,-37.88755135499097
36.149981822248385,120.39249508416715,1682,China,no2,27.437462995412844,74.51930875,-47.08184575458715,-63.18073334863986
36.149981822248385,120.39249508416715,1682,China,o3,111.02013298165137,61.35265033333333,49.66748264831804,80.95409469431404
36.149981822248385,120.39249508416715,1682,China,pm25,29.88075637614679,102.22292333333333,-72.34216695718654,-70.76902577056008
36.18742554027043,113.10734158847737,1667,China,no2,28.57258771559633,56.130420400000006,-27.557832684403675,-49.09607390790836
36.18742554027043,113.10734158847737,1667,China,o3,127.67037758715597,75.93098866666666,51.739388920489304,68.14001744086686
36.18742554027043,113.10734158847737,1667,China,pm25,38.404581724770644,103.0430435,-64.63846177522936,-62.729573564303124
36.18815759905101,117.11347659074733,1535,China,no2,24.64885951376147,69.129341,-44.48048148623853,-64.3438529035573
36.18815759905101,117.11347659074733,1535,China,o3,126.8551319174312,58.13746033333334,68.71767158409786,118.19861271906697
36.18815759905101,117.11347659074733,1535,China,pm25,45.74338407889908,143.52777133333333,-97.78438725443425,-68.12924519488062
36.2556904491342,-94.13028453030303,939,United States,o3,0.05940750699357692,0.048463485702719994,0.010944021290856927,22.58199370550579
36.350067196500675,-5.664793234185733,226,Spain,no2,10.612748360714285,15.11917075,-4.506422389285715,-29.806015579827456
36.350067196500675,-5.664793234185733,226,Spain,o3,65.21571696226415,38.6304605,26.585256462264155,68.81941379462498
36.41542152113652,120.54118154192655,1384,China,no2,20.907541771428573,76.128303333333335,-55.220761561904766,-72.5364406456251
36.41542152113652,120.54118154192655,1384,China,o3,85.27949771875,60.6972365,24.58226121874999,40.499803016155425
36.41542152113652,120.54118154192655,1384,China,pm25,35.79577119047619,122.956293,-87.16052180952381,-70.88740208646645
36.419135835788325,-119.05441974686306,1241,United States,o3,0.05873566650843711,0.035441281410763636,0.023294385097673474,65.72670109664514
36.419135835788325,-119.05441974686306,1241,United States,pm25,6.9493770637362635,14.560948222222223,-7.611571158485959,-52.27387009638248
36.45482429064919,115.99146269743895,1590,China,no2,26.055929779816513,71.3426255,-45.28669572018349,-63.47775317041492
36.45482429064919,115.99146269743895,1590,China,o3,123.50881400917432,62.95700333333333,60.55181067584098,96.179626522632
36.45482429064919,115.99146269743895,1590,China,pm25,45.46589129816514,152.577373,-107.11148170183486,-70.20141951312458
36.54693978325123,104.1731,1574,China,no2,19.06410826203704,44.6269245,-25.562816237962963,-57.28115151193751
36.54693978325123,104.1731,1574,China,o3,100.59212726851852,68.057182,32.53494526851853,47.80530770215923
36.54693978325123,104.1731,1574,China,pm25,30.20377884259259,82.9236852,-52.7199063574074,-63.57641514635364
36.55622772157093,117.12965519695193,1539,China,no2,29.920465155963303,78.1509862,-48.230521044036706,-61.71453923896446
36.55622772157093,117.12965519695193,1539,China,o3,127.51540197247706,67.00623933333333,60.50916263914374,90.30377356074435
36.55622772157093,117.12965519695193,1539,China,pm25,44.07638760091743,139.18538,-95.10899239908258,-68.3326024608925
36.604430731606826,109.46908770570924,1459,China,no2,34.97980966055046,59.430108,-24.45029833944954,-41.14126519751494
36.604430731606826,109.46908770570924,1459,China,o3,117.11848935779817,63.109780666666666,54.0087086911315,85.57898335345956
36.604430731606826,109.46908770570924,1459,China,pm25,31.712768851851852,79.18854416666666,-47.47577531481481,-59.95283259014514
36.60782695414462,114.51382552616109,1645,China,no2,28.792068082568807,81.334358,-52.54228991743119,-64.60036226932682
36.60782695414462,114.51382552616109,1645,China,o3,121.12669440366973,43.93908316666666,77.18761123700307,175.6695990770231
36.60782695414462,114.51382552616109,1645,China,pm25,48.824234495412846,169.42543,-120.60119550458717,-71.18246387486647
36.634227022036924,-119.94573425491363,427,United States,o3,0.05535427951756262,0.0315332156612,0.023821063856362616,75.54276770343219
36.634227022036924,-119.94573425491363,427,United States,pm25,4.945624406320754,15.184554666666667,-10.238930260345914,-67.42990153555539
36.63884654850088,101.719987329806,1622,China,no2,27.156939619266055,53.2554585,-26.09851888073395,-49.00627957364023
36.63884654850088,101.719987329806,1622,China,o3,110.37501535779816,76.379796,33.99521935779816,44.50813060275542
36.63884654850088,101.719987329806,1622,China,pm25,32.24754444954129,57.259836,-25.012291550458713,-43.68208730192436
36.71,117.541,1684,China,no2,30.01153986792453,65.118054,-35.106514132075475,-53.91210574578208
36.71,117.541,1684,China,o3,123.68623114150944,60.78774466666667,62.89848647484277,103.47231472355239
36.71,117.541,1684,China,pm25,44.196444339622644,119.373264,-75.17681966037736,-62.97626213888008
36.7103499905716,119.13561947613435,1560,China,no2,26.588613256880734,78.74515600000001,-52.156542743119275,-66.23460463157794
36.7103499905716,119.13561947613435,1560,China,o3,118.35558912844037,62.4743275,55.88126162844037,89.44675975654219
36.7103499905716,119.13561947613435,1560,China,pm25,45.08057420642202,151.494709,-106.41413479357797,-70.24280616531497
36.7129703957382,-119.66314872678844,426,United States,no2,0.014471187476025498,0.027358441627209247,-0.012887254151183749,-47.105220124697354
36.7129703957382,-119.66314872678844,426,United States,o3,0.057523193282781306,0.01839938959976,0.039123803683021305,212.63642182744817
