mean,count,Lon,Lat,day,month,year,country,city,parameter,unit
10.061612,48,5.978675,50.89415,15,12,2015,NL,Heerlen,pm25,µg/m³
0.02025,4,-88.5483,39.0667,8,11,2017,US,Effingham,o3,ppm
0.010875,8,-93.80545,32.609848,8,11,2017,US,Shreveport-Bossier City,o3,ppm
0.009125,8,-93.4758,30.18555,8,11,2017,US,Lake Charles,o3,ppm
0.00125,8,-93.2438,45.060753,8,11,2017,US,Minneapolis-St. Paul-Bloomington,so2,ppm
9.25,4,-95.8467,46.8511,8,11,2017,US,BECKER,pm25,µg/m³
25.666666,3,-97.1288,44.89965,8,11,2017,US,CODINGTON,pm10,µg/m³
10.614285,7,-124.028885,47.1326,8,11,2017,US,Aberdeen,pm25,µg/m³
0.023,4,-88.62111,43.46611,8,11,2017,US,DODGE,o3,ppm
7.5,4,-91.413,44.7614,8,11,2017,US,EAU CLAIRE,pm25,µg/m³
4.606222,45,3.9943755,43.63645,8,10,2017,FR,Hérault,pm25,µg/m³
0.25,4,-77.40027,37.55652,29,9,2017,US,Richmond,co,ppm
24.208334,24,4.12194,51.9778,31,1,2016,NL,Hoek v. Holland,no2,µg/m³
50.105762,92,-0.5740487,44.864338,29,9,2017,FR,Gironde,o3,µg/m³
14.041129,62,-0.66591585,47.32145,10,11,2017,FR,Maine-et-Loire,no2,µg/m³
950.7561,41,27.157156,38.43518,13,11,2017,TR,İzmir,co,µg/m³
0.029318182,22,118.312256,24.432133,13,11,2017,TW,金門縣,o3,ppm
0.002285827,127,121.53072,25.080883,13,11,2017,TW,臺北市,so2,ppm
0.009454546,22,120.440834,23.462778,13,11,2017,TW,嘉義市,o3,ppm
0.33384615,65,120.47237,24.040564,13,11,2017,TW,彰化縣,co,ppm
8.295455,22,3.7639093,51.099163,7,10,2017,BE,Oost-Vlaanderen,pm25,µg/m³
6.2063494,63,17.681583,49.31163,7,10,2017,CZ,Zlínský,pm25,µg/m³
7.2,20,-4.1105556,40.955555,7,10,2017,ES,Segovia,pm10,µg/m³
300,20,-4.1105556,40.955555,7,10,2017,ES,Segovia,co,µg/m³
51.67677,99,-4.6390514,36.730057,7,10,2017,ES,Málaga,o3,µg/m³
9.410752,93,1.0915431,45.862133,7,10,2017,FR,Haute-Vienne,pm10,µg/m³
80.681816,22,-70.65116,-33.422302,15,8,2017,CL,Independencia,pm10,µg/m³
0,1,24.11233,67.96715,21,10,2017,FI,Lapland,pm10,µg/m³
9.592308,13,-84.3483,30.4397,15,9,2017,US,Tallahassee,pm25,µg/m³
9.495652,23,150.88583,-32.271667,11,9,2017,AU,Upper Hunter - Muswellbrook,pm25,µg/m³
5.4363637,44,15.751465,50.033127,22,10,2017,CZ,Pardubický,so2,µg/m³
1.8333334,36,-52.322372,4.8930025,28,10,2017,FR,French Guiana,no2,µg/m³
2.3863637,44,32.642685,41.193516,16,8,2017,TR,Karabük,so2,µg/m³
-11.096666,48,5.85736,51.839798,26,12,2015,NL,Nijmegen,no2,µg/m³
34.458332,24,4.46134,51.9271,26,12,2015,NL,Rotterdam Noord ,o3,µg/m³
4.6837673,48,4.48411,51.89235,26,12,2015,NL,Rotterdam Zuid,pm25,µg/m³
-237.95833,48,5.816465,50.97375,6,12,2015,NL,Geleen,no2,µg/m³
9.114166,24,4.51082,52.2966,6,12,2015,NL,De Zilk,no2,µg/m³
-491.88834,48,6.5939198,53.232147,6,12,2015,NL,Groningen,no2,µg/m³
51.944168,24,5.88175,50.9023,6,12,2015,NL,Wijnandsrade,o3,µg/m³
33.076775,24,4.60199,52.494,6,12,2015,NL,Wijk aan Zee,pm10,µg/m³
16.874653,24,4.77077,52.28,6,12,2015,NL,Oude Meer,pm10,µg/m³
6.9016953,24,6.1082,51.4541,6,12,2015,NL,Horst a/d Maas,pm25,µg/m³
12.443479,23,20.838888,52.191727,6,12,2015,PL,Piastów,so2,µg/m³
54.95652,23,100.26425,13.550478,7,12,2015,TH,Samut Sakhon,pm10,µg/m³
19.672106,570,8.857603,50.41424,26,9,2017,DE,Hessen,pm10,µg/m³
80.31983,60,9.386765,42.535294,26,9,2017,FR,Haute-Corse,o3,µg/m³
26.795454,44,-46.46424,-23.447826,20,10,2017,BR,Guarulhos,no2,µg/m³
15.6,15,-48.56746,-22.29862,20,10,2017,BR,Jaú,no2,µg/m³
35.961365,44,12.642797,50.277176,20,10,2017,CZ,Karlovarský,o3,µg/m³
8.909091,22,-74.09486,4.637735,25,8,2017,CO,Bogota,pm25,µg/m³
22.052143,42,75.90639,17.65992,26,8,2017,IN,Solapur,pm10,µg/m³
9.078871,31,5.6332746,49.839684,7,11,2017,BE,Luxembourg,pm25,µg/m³
23.655737,61,26.978067,40.285404,7,11,2017,TR,Çanakkale,no2,µg/m³
15.809524,21,40.989822,41.191765,7,11,2017,TR,Rize,pm10,µg/m³
19.2,20,28.78459,40.52935,7,11,2017,TR,Yalova,pm10,µg/m³
32.857143,21,-47.154842,-22.772322,15,8,2017,BR,Paulínia,pm10,µg/m³
22.439411,17,4.374219,43.834404,14,10,2017,FR,Gard,pm25,µg/m³
2.7628572,14,4.8382883,45.698757,15,10,2017,FR,Rhône,so2,µg/m³
46.411934,31,3.679462,47.149303,15,10,2017,FR,Nièvre,o3,µg/m³
32.748848,52,76.85318,30.705778,15,10,2017,IN,Panchkula,o3,µg/m³
24.182812,160,77.590195,12.965116,15,10,2017,IN,Bengaluru,no2,µg/m³
8.710546,55,73.03791,26.292065,15,10,2017,IN,Jodhpur,so2,µg/m³
-314.43643,45,5.1243834,52.09133,15,10,2017,NL,Utrecht,no2,µg/m³
-999,45,4.89928,52.379665,15,10,2017,NL,Amsterdam,o3,µg/m³
25.050116,15,6.93243,52.8757,15,10,2017,NL,Valthermond,pm10,µg/m³
0.010786885,61,101.22359,12.78495,15,10,2017,TH,Rayong,o3,ppm
16.606764,23,10.6967,60.79089,1,10,2017,NO,Gjøvik,pm10,µg/m³
243.05556,72,1.0948416,41.134293,10,11,2017,ES,Tarragona,co,µg/m³
14.609722,72,6.416214,49.221733,10,11,2017,FR,Moselle,pm25,µg/m³
26.94746,89,-71.49311,-32.797634,6,3,2016,CL,Quintero,no2,µg/m³
38.71792,24,-70.953064,-33.67375,6,3,2016,CL,Talagante,o3,µg/m³
29.252312,89,-71.49311,-32.797634,5,3,2016,CL,Quintero,o3,µg/m³
35.863636,22,-1.146447,52.95473,6,3,2016,GB,Nottingham,o3,µg/m³
30.125,24,0.54797,51.374264,6,3,2016,GB,Chatham,no2,µg/m³
65.125,24,-3.71651,50.5976,6,3,2016,GB,Yarner Wood,o3,µg/m³
76.208336,24,-0.80855,54.334946,6,3,2016,GB,High Muffles,o3,µg/m³
0.001136364,22,100.9185,13.119234,7,3,2016,TH,Chon Buri,so2,ppm
139.39131,23,-72.59879,-38.764767,6,3,2016,CL,Padre las Casas,co,µg/m³
59.5575,4,4.70824,51.8007,6,3,2016,NL,Dordrecht,o3,µg/m³
1.25,4,-105.18378,40.08869,6,3,2016,US,Boulder,pm25,µg/m³
7.1,6,-67.97729,46.53581,6,3,2016,US,AROOSTOOK,pm25,µg/m³
0.053999998,2,-80.311035,27.38908,6,3,2016,US,ST. LUCIE,o3,ppm
0,3,-157.93492,21.314734,6,3,2016,US,Honolulu,so2,ppm
0.0015,4,-78.69695,35.86065,6,3,2016,US,Raleigh-Cary,no2,ppm
0,4,-81.492615,41.071335,6,3,2016,US,Akron,so2,ppm
0.031,4,-84.583824,39.04938,6,3,2016,US,Cincinnati-Middletown,o3,ppm
0.052868422,38,-95.31147,29.70827,6,3,2016,US,Houston-Sugar Land-Baytown,o3,ppm
0.17500001,2,-122.308624,47.568237,6,3,2016,US,Seattle-Tacoma-Bellevue,co,ppm
0.038000003,2,-84.6269,34.785,6,3,2016,US,Dalton,o3,ppm
0.006,2,-111.9752,41.2064,6,3,2016,US,Ogden-Clearfield,no2,ppm
0,1,-60.1728,46.1425,6,3,2016,CA,NOVA SCOTIA,so2,ppm
23.291666,24,-70.6608,-33.46414,5,3,2016,CL,Santiago,pm25,µg/m³
22.411428,14,-71.550095,-33.02042,6,3,2016,CL,Viña del Mar,pm25,µg/m³
29.988333,18,-72.59879,-38.764767,6,3,2016,CL,Padre las Casas,pm10,µg/m³
0.001,1,-105.2875,44.6633,6,3,2016,US,Gillette,no2,ppm
-41.189167,24,6.60537,52.0918,7,3,2016,NL,Eibergen,so2,µg/m³
-123.55417,48,4.8218203,52.411003,7,3,2016,NL,Amsterdam,so2,µg/m³
425.80435,46,19.696945,52.555885,16,2,2016,PL,Płock,co,µg/m³
68.8875,24,4.22802,51.932,16,2,2016,NL,Maassluis,no2,µg/m³
7.2759905,24,5.05051,52.8037,16,2,2016,NL,Wieringerwerf,pm10,µg/m³
-363.94214,24,5.2359,52.2574,16,2,2016,NL,Laren,pm10,µg/m³
7.5272727,22,150.88638,-34.41861,2,10,2017,AU,Illawarra,pm25,µg/m³
21,2,13.511692,41.65483,5,11,2017,IT,Frosinone,o3,µg/m³
49,23,21.139166,51.399097,21,11,2015,PL,Radom,pm10,µg/m³
888.4783,23,21.139166,51.399097,21,11,2015,PL,Radom,co,µg/m³
266.63077,13,-70.66621,-33.5471,21,11,2015,CL,El Bosque,co,µg/m³
33.1775,24,-71.37303,-32.778988,21,11,2015,CL,Ventanas,pm10,µg/m³
0.014799257,269,100.54843,13.738023,22,11,2015,TH,Bangkok,o3,ppm
26.181818,22,100.29,7.0100007,22,11,2015,TH,Songkhla,pm10,µg/m³
49.272728,22,116.47,39.95,22,11,2015,CN,Beijing,pm25,µg/m³
38.629375,24,-71.45083,-32.736065,9,11,2015,CL,Puchuncaví,so2,µg/m³
12.621472,72,-73.112274,-36.747665,9,11,2015,CL,Talcahuano,so2,µg/m³
68.61874,23,-70.65116,-33.422302,9,11,2015,CL,Independencia,o3,µg/m³
674.1478,23,-70.75017,-33.437813,9,11,2015,CL,Pudahuel,co,µg/m³
17.133091,22,-71.43451,-33.047466,9,11,2015,CL,Quilpué,pm10,µg/m³
6.121278,18,-71.23397,-34.974926,9,11,2015,CL,Curicó,pm25,µg/m³
6.3913045,23,17.268,44.343,19,10,2017,BA,Jajce,pm10,µg/m³
86.32736,23,21.71474,42.13556,19,10,2017,MK,Kumanovo Municipality,pm10,µg/m³
1024.323,23,21.71474,42.13556,19,10,2017,MK,Kumanovo Municipality,co,µg/m³
85.891304,184,29.770063,40.819237,19,10,2017,TR,Kocaeli,pm10,µg/m³
3.5454545,22,-149.06894,61.566532,30,9,2017,US,MATANUSKA-SUSITNA,pm10,µg/m³
37.325,40,-120.597,35.29038,30,9,2017,US,San Luis Obispo-Paso Robles,pm10,µg/m³
13.28,10,-122.2978,40.4531,30,9,2017,US,Redding,pm25,µg/m³
0,9,-72.9028,41.3011,30,9,2017,US,New Haven-Milford,so2,ppm
0.027222222,9,-75.5556,38.9847,30,9,2017,US,Dover,o3,ppm
9.222222,9,-94.6933,43.1233,30,9,2017,US,PALO ALTO,pm25,µg/m³
15.973684,19,-90.22915,30.222467,30,9,2017,US,New Orleans-Metairie-Kenner,pm25,µg/m³
0.001,17,-87.31909,40.771347,30,9,2017,US,MONROE,so2,ppm
0.02525,8,-104.2622,32.38,30,9,2017,US,Carlsbad-Artesia,o3,ppm
0.03176,25,-78.96071,36.0766,30,9,2017,US,Durham,o3,ppm
4.3125,16,-78.88691,35.947056,30,9,2017,US,Durham,pm25,µg/m³
0,9,-80.7464,39.9679,30,9,2017,US,BELMONT,so2,ppm
3.70E-05,27,-81.449,41.62561,30,9,2017,US,Cleveland-Elyria-Mentor,so2,ppm
5.00E-04,18,-84.59745,39.171898,30,9,2017,US,Cincinnati-Middletown,so2,ppm
0.0277,10,-121.203384,45.60242,30,9,2017,US,City of The Dalles,o3,ppm
20.575,14,-73.12366,-36.723694,15,8,2017,CL,Talcahuano,no2,µg/m³
34.28619,21,-71.440575,-32.92955,16,9,2017,CL,Concón,no2,µg/m³
-28.877708,48,5.978675,50.89415,9,11,2015,NL,Heerlen,no2,µg/m³
15.778261,23,20.455555,52.28586,9,11,2015,PL,Granica,no2,µg/m³
55.354168,48,-70.94862,-32.777893,4,3,2016,CL,Catemu,so2,µg/m³
28.962692,46,-72.2832,-37.044914,4,3,2016,CL,Cabrero,pm10,µg/m³
41.708332,24,-1.127311,52.619823,4,3,2016,GB,Leicester,o3,µg/m³
6.5416665,24,-1.146447,52.95473,4,3,2016,GB,Nottingham,pm25,µg/m³
7.125,24,-2.736665,52.22174,4,3,2016,GB,Leominster,no2,µg/m³
35.138096,42,,,5,11,2017,IN,Moradabad,o3,µg/m³
8,23,-3.770822,51.58395,26,8,2017,GB,Port Talbot,pm25,µg/m³
532.48676,189,77.59606,12.964403,26,8,2017,IN,Bengaluru,co,µg/m³
3.3790698,43,,,26,8,2017,IN,Thiruvananthapuram,o3,µg/m³
0.024904761,21,-85.5419,42.2781,26,8,2017,US,Kalamazoo-Portage,o3,ppm
27.6,23,-105.37028,45.440296,25,8,2017,US,POWDER RIVER,pm25,µg/m³
0.20454545,22,-80.7464,39.9679,26,8,2017,US,BELMONT,co,ppm
0.049578946,19,-83.6089,35.6967,26,8,2017,US,Sevierville,o3,ppm
18.01266,79,99.66343,18.302437,11,9,2017,TH,Lampang,pm10,µg/m³
-999,21,4.35524,51.8674,6,10,2017,NL,Hoogvliet,o3,µg/m³
28.034166,24,5.39333,51.4074,12,11,2015,NL,Veldhoven,no2,µg/m³
455.86957,69,21.312704,52.24511,12,11,2015,PL,Warszawa,co,µg/m³
13.055555,18,-45.968235,-23.294199,25,8,2017,BR,Jacareí,no2,µg/m³
-38.15,20,116.47,39.95,26,8,2017,CN,Beijing,pm25,µg/m³
-999,19,4.81671,52.448,26,8,2017,NL,Zaandam,no2,µg/m³
25.841763,19,5.70842,52.1116,26,8,2017,NL,Wekerom,pm10,µg/m³
-999,19,4.60199,52.494,26,8,2017,NL,Wijk aan Zee,so2,µg/m³
46.679558,181,-0.21975848,51.500957,10,12,2015,GB,London,o3,µg/m³
27.244167,24,4.70824,51.8007,10,12,2015,NL,Dordrecht,no2,µg/m³
24.415,72,5.1243834,52.09133,10,12,2015,NL,Utrecht,no2,µg/m³
-45.325,72,4.89928,52.379665,10,12,2015,NL,Amsterdam,o3,µg/m³
36.28125,24,6.60537,52.0918,10,12,2015,NL,Eibergen,o3,µg/m³
8.93162,24,4.9233,51.9745,10,12,2015,NL,Cabauw,pm25,µg/m³
-40.52375,24,4.9233,51.9745,10,12,2015,NL,Cabauw,so2,µg/m³
5.475792,24,-70.59479,-33.591393,10,12,2015,CL,Puente Alto,so2,µg/m³
1.2380953,21,100.315674,13.705459,11,12,2015,TH,Samut Sakhon,co,ppm
-999,24,4.60199,52.494,2,9,2017,NL,Wijk aan Zee,co,µg/m³
-999,24,4.71501,52.3275,2,9,2017,NL,Hoofddorp,o3,µg/m³
10.662764,24,4.60199,52.494,2,9,2017,NL,Wijk aan Zee,pm10,µg/m³
52.446808,47,98.98866,18.791092,2,9,2017,TH,Chiang Mai,pm10,µg/m³
390.38095,21,17.932,44.195,22,9,2017,BA,Zenica,co,µg/m³
18.657894,38,,,22,9,2017,IN,Thiruvananthapuram,pm25,µg/m³
613,60,88.10973,22.06047,22,9,2017,IN,Haldia,co,µg/m³
46,61,26.978067,40.285404,22,9,2017,TR,Çanakkale,o3,µg/m³
1546.1428,21,39.497066,39.746445,22,9,2017,TR,Erzincan,co,µg/m³
38.585365,41,27.735895,41.14365,22,9,2017,TR,Tekirdağ,pm10,µg/m³
0.003363158,19,119.949875,26.16047,22,9,2017,TW,連江縣,no2,ppm
31.306879,189,121.500946,25.064781,22,9,2017,TW,新北市,pm25,µg/m³
0.004183784,37,120.29777,23.511282,22,9,2017,TW,嘉義縣,so2,ppm
0.35339245,3608,35.315468,31.17039,25,8,2017,IL,איזור יהודה,co,ppm
10.054099,24,4.6288,52.4744,14,1,2016,NL,Staalstraat,pm25,µg/m³
11.898889,24,4.45053,51.7866,14,1,2016,NL,Westmaas,pm10,µg/m³
8.9402685,48,4.8029804,51.598297,1,10,2017,NL,Breda,pm25,µg/m³
11.557777,48,5.978675,50.89415,1,10,2017,NL,Heerlen,pm10,µg/m³
1.4,3,-112.4603,42.8767,12,11,2017,US,Pocatello,pm25,µg/m³
8.92,5,-119.2726,47.1303,12,11,2017,US,Moses Lake,pm25,µg/m³
23.578947,19,-45.575806,-23.03235,16,8,2017,BR,Taubaté,o3,µg/m³
11.703333,9,-61.1518,14.6661,6,10,2017,FR,Martinique,pm25,µg/m³
50.628677,189,2.276302,50.64157,6,10,2017,FR,Pas-de-Calais,o3,µg/m³
7.2488575,21,21.387,42.006,7,10,2017,MK,Karpos Municipality,no2,µg/m³
24.70712,66,-71.48261,-32.926723,26,8,2017,CL,Concón,so2,µg/m³
94.15,20,28.05599,41.88515,26,8,2017,TR,Kırklareli,o3,µg/m³
28.5,40,32.499176,37.901783,26,8,2017,TR,Konya,pm10,µg/m³
41.57895,19,-47.33955,-22.724253,25,8,2017,BR,Americana,pm10,µg/m³
504.13,19,-72.47721,-36.743904,25,8,2017,CL,Quillón,co,µg/m³
9.6625,16,-1.038611,43.704723,7,11,2017,FR,Landes,o3,µg/m³
2.1578948,19,13.749778,45.291203,7,11,2017,HR,Istarska,pm25,µg/m³
11.291066,39,18.587648,47.676594,13,11,2017,HU,Komárom-Esztergom,no2,µg/m³
11.547152,20,18.920002,47.306667,13,11,2017,HU,Pest,no2,µg/m³
300.53333,24,-72.59879,-38.764767,8,3,2016,CL,Padre las Casas,co,µg/m³
93,24,100.17033,19.190056,8,3,2016,TH,Phayao,pm10,µg/m³
47.88261,23,20.788889,51.835182,8,3,2016,PL,Belsk,o3,µg/m³
24.064178,67,21.010464,52.246696,8,3,2016,PL,Warszawa,o3,µg/m³
-44.083332,24,4.12194,51.9778,8,3,2016,NL,Hoek v. Holland,o3,µg/m³
30.282917,24,5.70842,52.1116,8,3,2016,NL,Wekerom,o3,µg/m³
39.652172,23,,,8,3,2016,BR,Jacareí,pm10,µg/m³
3.2272727,22,,,8,3,2016,BR,São Caetano do Sul,so2,µg/m³
17.166666,48,-1.455945,53.237926,8,3,2016,GB,Chesterfield,pm10,µg/m³
5.75,24,-1.830583,52.511723,8,3,2016,GB,Birmingham,so2,µg/m³
6.9833336,24,4.58006,51.8694,26,10,2015,NL,Ridderkerk,o3,µg/m³
64.434784,23,100.13193,15.707849,26,10,2015,TH,Nakhon Sawan,pm10,µg/m³
9.760667,15,-71.37303,-32.778988,3,10,2017,CL,Puchuncaví,pm25,µg/m³
0.0138,20,-97.4936,25.8925,15,8,2017,US,Brownsville-Harlingen,o3,ppm
0.03286111,36,-58.39638,-34.612022,8,10,2017,AR,Buenos Aires,no2,ppm
18.227272,22,1.049031,51.77798,4,11,2017,GB,St Osyth,no2,µg/m³
31.095238,21,-1.829999,52.437164,4,11,2017,GB,Birmingham,pm25,µg/m³
41.30263,38,,,4,11,2017,IN,Moradabad,so2,µg/m³
43.848724,102,80.216736,12.994589,4,9,2017,IN,Chennai,o3,µg/m³
39.369118,68,,,4,9,2017,IN,Ghaziabad,no2,µg/m³
3387.8948,38,80.32517,26.470308,4,9,2017,IN,Kanpur,co,µg/m³
36.97,40,12.644102,50.27264,25,10,2017,CZ,Karlovarský,o3,µg/m³
7.3683333,24,0.179722,43.63028,24,10,2017,FR,Gers,pm25,µg/m³
7,10,5.7117,43.9335,25,10,2017,FR,Alpes-de-Haute-Provence,pm25,µg/m³
150.4,21,6.1812177,49.125072,24,10,2017,FR,Moselle,co,µg/m³
19.725075,67,2.2760677,49.883163,25,10,2017,FR,Somme,no2,µg/m³
31.858593,135,7.09812,43.668774,25,10,2017,FR,Alpes-Maritimes,o3,µg/m³
-35.797085,24,5.88175,50.9023,29,11,2015,NL,Wijnandsrade,no2,µg/m³
5,3,100.16653,49.638863,7,11,2017,MN,Мөрөн хот,so2,µg/m³
12.173611,288,-3.6063814,37.180893,12,9,2017,ES,Granada,so2,µg/m³
14.170417,24,6.40293,52.3883,7,12,2015,NL,Hellendoorn,o3,µg/m³
10.758012,48,5.85736,51.839798,7,12,2015,NL,Nijmegen,pm25,µg/m³
15.625556,24,4.9233,51.9745,7,12,2015,NL,Cabauw,pm10,µg/m³
0.0042,20,100.568535,14.349367,21,8,2017,TH,Ayutthaya,no2,ppm
0.0119,20,100.13193,15.707849,21,8,2017,TH,Nakhon Sawan,o3,ppm
16.060606,33,101.0483,19.540054,21,8,2017,TH,Nan,pm10,µg/m³
5.3877273,22,-70.9215,-53.158295,23,8,2017,CL,Punta Arenas,pm25,µg/m³
1.0416666,24,-1.438228,51.149616,24,8,2017,GB,Stockbridge,so2,µg/m³
0.2173913,23,-2.68345,51.05625,24,8,2017,GB,Charlton,no2,µg/m³
75.1,20,-9.903917,53.326443,24,8,2017,GB,Mace Head,o3,µg/m³
33.934784,92,-115.56606,32.99818,23,8,2017,US,El Centro,pm10,µg/m³
30.166666,24,-112.458885,42.589832,23,8,2017,US,BANNOCK,pm10,µg/m³
4.17E-05,24,-69.785,44.23062,23,8,2017,US,Augusta-Waterville,so2,ppm
0.003938776,49,-72.48738,42.20105,23,8,2017,US,Springfield,no2,ppm
0.006385714,70,-83.31993,42.397923,23,8,2017,US,WAYNE,no2,ppm
2.38E-04,21,-88.5339,30.3775,23,8,2017,US,Pascagoula,so2,ppm
4.357143,21,-73.98446,40.73,23,8,2017,US,NEW YORK,pm25,µg/m³
0.028478261,23,-78.504,38.0766,23,8,2017,US,Charlottesville,o3,ppm
0.039333332,15,-80.6328,37.9081,23,8,2017,US,GREENBRIER,o3,ppm
2.7625003,24,4.40139,51.9214,27,11,2015,NL,Schiedam,no2,µg/m³
3.6293783,24,6.27681,53.3304,27,11,2015,NL,Kollumerwaard,pm25,µg/m³
22.445555,24,6.5789,53.2178,27,11,2015,NL,Groningen,pm10,µg/m³
22.443594,24,5.82223,50.9844,27,11,2015,NL,Geleen,pm10,µg/m³
0.018604651,43,150.83524,-34.4977,24,9,2017,AU,Illawarra,co,ppm
31.191668,24,11.52769,58.99677,2,9,2017,NO,Prestebakke,o3,µg/m³
11.205,24,55.302803,-21.213211,5,11,2017,FR,Saint-Leu,no2,µg/m³
-168.36363,22,-74.09486,4.637735,17,8,2017,CO,Bogota,pm25,µg/m³
35.545456,22,-46.466,-23.668549,15,9,2017,BR,Mauá,no2,µg/m³
64.95238,21,-46.8971,-23.192003,1,10,2017,BR,Jundiaí,o3,µg/m³
19.652174,23,14.465661,48.98437,1,10,2017,CZ,Jihočeský,pm25,µg/m³
0.007246377,69,10.506456,55.179073,2,10,2017,DK,Syddanmark,no2,µg/m³
5.4174466,47,5.051465,47.311844,2,10,2017,FR,Côte-d'Or,pm25,µg/m³
4.2370834,24,0.110833,48.445553,2,10,2017,FR,Orne,no2,µg/m³
32.23077,13,27.05865,40.08895,2,10,2017,TR,Çanakkale,pm10,µg/m³
566.4677,22,-73.13869,-37.0317,2,11,2017,CL,Coronel,co,µg/m³
7229.4077,17,-72.47996,-36.65912,2,11,2017,CL,Ránquil,co,µg/m³
19.381765,17,-72.47721,-36.743904,2,11,2017,CL,Quillón,o3,µg/m³
28.614082,49,12.561973,55.6906,3,11,2017,DK,Hovedstaden,no2,µg/m³
250,72,1.0972834,41.11036,2,11,2017,ES,Tarragona,co,µg/m³
35.02382,647,-3.6865404,40.420876,2,11,2017,ES,Madrid,o3,µg/m³
59.38069,145,-3.9023066,43.306732,2,11,2017,ES,Cantabria,o3,µg/m³
34.982464,34,17.728893,47.098194,3,11,2017,HU,Veszprém,o3,µg/m³
29.842716,81,80.2176,12.994501,3,11,2017,IN,Chennai,o3,µg/m³
14.14417,22,4.58006,51.8694,3,11,2017,NL,Ridderkerk,pm25,µg/m³
5.1947546,22,4.12194,51.9778,3,11,2017,NL,Hoek v. Holland,pm25,µg/m³
32.45,40,32.499176,37.901783,3,11,2017,TR,Konya,so2,µg/m³
0.003236364,22,119.949875,26.16047,3,11,2017,TW,連江縣,so2,ppm
43.458332,24,10.8199,44.5422,7,11,2017,IT,FIORANO MODENESE,no2,µg/m³
1.2708334,72,5.281893,43.423,3,10,2017,FR,Bouches-du-Rhône,so2,µg/m³
5.241667,24,-28.63139,38.605,5,11,2017,PT,Ilha do Faial,pm10,µg/m³
19.442917,24,3.91662,51.6347,5,1,2016,NL,Zierikzee,no2,µg/m³
18.5575,24,4.9233,51.9745,5,1,2016,NL,Cabauw,no2,µg/m³
12.854155,48,5.978675,50.89415,5,1,2016,NL,Heerlen,pm10,µg/m³
54.107777,24,5.57349,52.9169,5,1,2016,NL,Balk,pm10,µg/m³
-999,23,4.46134,51.9271,18,8,2017,NL,Rotterdam Noord ,no2,µg/m³
42.369564,23,6.01757,52.6541,18,8,2017,NL,Barsbeek,o3,µg/m³
39.06913,23,6.27681,53.3304,18,8,2017,NL,Kollumerwaard,o3,µg/m³
0.25893846,130,150.70602,-34.051655,13,9,2017,AU,Sydney South-west,so2,ppm
11.002273,44,147.16722,-35.578056,13,9,2017,AU,South-west Slopes,pm10,µg/m³
8.410102,19,21.37395,59.77923,28,9,2017,FI,Southwest Finland,pm25,µg/m³
36.631622,43,18.21804,46.075798,28,9,2017,HU,Baranya,no2,µg/m³
73.55,20,41.49073,41.466797,28,9,2017,TR,Artvin,o3,µg/m³
12.312826,46,10.4653,61.116875,4,9,2017,NO,Lillehammer,pm10,µg/m³
11.820895,67,26.977875,40.285206,4,9,2017,TR,Çanakkale,so2,µg/m³
2.631579,19,-1.752006,53.40337,17,9,2017,GB,Ladybower,no2,µg/m³
42.736843,19,1.049031,51.77798,17,9,2017,GB,St Osyth,o3,µg/m³
0.5263158,19,-0.944067,51.45309,17,9,2017,GB,Reading,pm25,µg/m³
9.734,45,-73.12123,-36.72971,30,10,2017,CL,Talcahuano,no2,µg/m³
10.020869,23,-72.95853,-36.601715,30,10,2017,CL,Tomé,so2,µg/m³
46.717392,23,-70.65116,-33.422302,30,10,2017,CL,Independencia,pm10,µg/m³
0.013075369,9890,35.048885,32.80243,30,10,2017,IL,חיפה וקריות,no2,ppm
29.806278,43,85.4115,26.0762,31,10,2017,IN,Muzaffarpur,no2,µg/m³
38.373474,72,7.3879976,47.780212,26,9,2017,FR,Haut-Rhin,o3,µg/m³
10.347826,23,-3.182186,55.945587,21,8,2017,GB,Edinburgh,so2,µg/m³
31.826086,23,-1.610528,54.97825,21,8,2017,GB,Newcastle,no2,µg/m³
25.526316,19,-1.438228,51.149616,21,8,2017,GB,Stockbridge,o3,µg/m³
0.006,14,-115.4833,32.6761,20,8,2017,US,El Centro,no2,ppm
0.03311765,17,-122.295,38.3108,20,8,2017,US,Napa,o3,ppm
31.535715,140,-117.12841,33.920555,20,8,2017,US,Riverside-San Bernardino-Ontario,pm10,µg/m³
0.298,20,-117.525795,34.068115,20,8,2017,US,SAN BERNARDINO,co,ppm
0.20526317,19,-104.83924,38.830894,20,8,2017,US,Colorado Springs,co,ppm
0.029933333,15,-84.0794,31.9531,20,8,2017,US,Americus,o3,ppm
0.032,15,-70.0239,41.9756,20,8,2017,US,Barnstable Town,o3,ppm
13.2,20,-83.9467,41.9956,20,8,2017,US,Adrian,pm25,µg/m³
0.03718919,37,-86.57255,38.60351,20,8,2017,US,GREENE,o3,ppm
0.0417,20,-105.37028,45.440296,20,8,2017,US,POWDER RIVER,o3,ppm
0.003701754,57,-108.0337,36.782932,20,8,2017,US,Farmington,no2,ppm
6.56E-04,61,-81.4527,41.623672,20,8,2017,US,Cleveland-Elyria-Mentor,so2,ppm
5.1877193,57,-120.16419,47.852295,20,8,2017,US,CHELAN,pm25,µg/m³
13.25,20,-108.0242,41.6778,20,8,2017,US,Rock Springs,pm10,µg/m³
