countryCode,date,parameter,mean
AND,2017-12-05,o3,53.53846
AND,2017-12-07,o3,40.074074
AND,2017-12-10,o3,32.675674
AND,2017-12-11,o3,57.6
AND,2017-12-12,o3,46.448277
AND,2017-12-13,o3,37.333332
AND,2017-12-14,o3,24.642857
AND,2017-12-15,o3,52.555557
AND,2017-12-16,o3,71.52631
AND,2017-12-17,o3,76.72727
AND,2017-12-18,o3,50.65
AND,2017-12-19,o3,62.96552
AND,2017-12-20,o3,56.533333
AND,2017-12-21,o3,61.827587
AND,2017-12-22,o3,55.72
AND,2017-12-23,o3,51.607143
AND,2017-12-24,o3,45.387096
AND,2017-12-26,o3,45.25926
AND,2017-12-27,o3,51.441177
AND,2017-12-28,o3,51.477272
AND,2017-12-29,o3,47.97222
AND,2017-12-31,o3,42.35294
AND,2018-01-01,o3,62.86842
AND,2018-01-02,o3,54.06818
AND,2018-01-03,o3,47.38889
AND,2018-01-04,o3,42.636364
AND,2018-01-05,o3,31.941176999999996
AND,2018-01-06,o3,34.727272
AND,2018-01-07,o3,45.22222
AND,2018-01-08,o3,52.028572
AND,2018-01-09,o3,52.657143
AND,2018-01-10,o3,43.07143
AND,2018-01-11,o3,57.314285
AND,2018-01-16,o3,41.441177
AND,2018-01-17,o3,68.65714
AND,2018-01-18,o3,44.205883
AND,2018-01-19,o3,55.875
AND,2018-01-20,o3,60.3125
AND,2018-01-21,o3,57
AND,2018-01-22,o3,59.645160000000004
AND,2018-01-23,o3,57.21212
AND,2018-01-24,o3,45.387096
AND,2018-01-25,o3,41.8
AND,2018-01-26,o3,59.18518399999999
AND,2018-01-27,o3,73.76
AND,2018-01-28,o3,47.096775
AND,2018-01-29,o3,48.60606
AND,2018-01-30,o3,43.303032
AND,2018-01-31,o3,45.272728
AND,2018-02-02,o3,70
AND,2018-02-03,o3,70
AND,2018-02-07,o3,73.064514
AND,2018-02-08,o3,65.566666
AND,2018-02-09,o3,59.153847
AND,2018-02-10,o3,80.80769
AND,2018-02-14,o3,48.655174
AND,2018-02-15,o3,30.555555
AND,2018-02-16,o3,26.18421
AND,2018-02-17,o3,45.285713
AND,2018-02-18,o3,70.02564
AND,2018-02-19,o3,53.146343
AND,2018-02-20,o3,60.42856999999999
AND,2018-02-23,o3,65.171425
AND,2018-02-24,o3,62.545455999999994
AND,2018-02-25,o3,62.47059
AND,2018-03-05,o3,49.340908
AND,2018-03-06,o3,65.08572
AND,2018-03-07,o3,62.85294
AND,2018-03-08,o3,60.5
AND,2018-03-09,o3,63.941177
AND,2018-03-10,o3,60.52941
AND,2018-03-11,o3,63.085711999999994
AND,2018-03-12,o3,54.580647
AND,2018-03-13,o3,61.653847
AND,2018-03-14,o3,64.84
AND,2018-03-15,o3,80.870964
AND,2018-03-16,o3,59.432434
AND,2018-03-17,o3,65.542854
AND,2018-03-18,o3,87.79412
AND,2018-03-19,o3,77.96774
AND,2018-03-20,o3,89.85294
AND,2018-03-24,o3,69.32258
AND,2018-03-25,o3,67.27907
AND,2018-03-27,o3,70.89286
AND,2018-03-29,o3,69.6
AND,2018-03-30,o3,91.25926
AND,2018-03-31,o3,86.888885
AND,2018-04-01,o3,84.9375
AND,2018-04-02,o3,78.29412
AND,2018-04-03,o3,78.39024
AND,2018-04-04,o3,78.70588
AND,2018-04-05,o3,64.24138
AND,2018-04-06,o3,75.26316
AND,2018-04-07,o3,67.4359
AND,2018-04-08,o3,69.76744
AND,2018-04-10,o3,81.46154
AND,2018-04-11,o3,74.878784
AND,2018-04-12,o3,77.4054
AND,2018-04-13,o3,66.23077
AND,2018-04-14,o3,62.57895
AND,2018-04-16,o3,49.71875
AND,2018-04-17,o3,64.38461
AND,2018-04-18,o3,81.5
AND,2018-04-19,o3,81.28125
AND,2018-04-20,o3,77.53846
AND,2018-04-21,o3,79
AND,2018-04-22,o3,73.125
AND,2018-04-23,o3,58.275864
AND,2018-04-30,o3,76.36
AND,2018-05-01,o3,93.96296
AND,2018-05-04,o3,88.42308
AND,2018-05-05,o3,87.2619
AND,2018-05-06,o3,80.568184
AND,2018-05-07,o3,77.34375
AND,2018-05-08,o3,86.95122
AND,2018-05-09,o3,90.40476
AND,2018-05-10,o3,79.065216
AND,2018-05-11,o3,71.52381
AND,2018-05-12,o3,76.45238
AND,2018-05-13,o3,90.703705
AND,2018-05-14,o3,86.79412
AND,2018-05-15,o3,90.96875
AND,2018-05-16,o3,90.703705
AND,2018-05-17,o3,98.74359
AND,2018-05-18,o3,95.15909
AND,2018-05-19,o3,92.4
AND,2018-05-20,o3,80.14286
AND,2018-05-21,o3,65.666664
AND,2018-05-22,o3,65.14706
AND,2018-05-23,o3,91.088234
AND,2018-05-24,o3,95.6
AND,2018-05-25,o3,82.28125
AND,2018-05-26,o3,98.10811
AND,2018-05-27,o3,89.52273
AND,2018-05-28,o3,66.975
AND,2018-05-29,o3,64.06896
AND,2018-05-30,o3,63.916668
AND,2018-05-31,o3,56.45
AND,2018-06-01,o3,58.186047
AND,2018-06-02,o3,59.238094
AND,2018-06-03,o3,54.048782
AND,2018-06-04,o3,58.62857
AND,2018-06-05,o3,55.4
AND,2018-06-06,o3,49.875
AND,2018-06-07,o3,53.069767
AND,2018-06-08,o3,57.875
AND,2018-06-09,o3,61.369564
AND,2018-06-10,o3,53.531914
AND,2018-06-11,o3,57.166668
AND,2018-06-12,o3,53.38095
AND,2018-06-13,o3,83.47727
AND,2018-06-14,o3,97.37143
AND,2018-06-15,o3,69.38636
AND,2018-06-16,o3,62.487804000000004
AND,2018-06-17,o3,79.45238
AND,2018-06-18,o3,70.608696
AND,2018-06-19,o3,93.95238
AND,2018-06-20,o3,86.690475
AND,2018-06-21,o3,93.6
AND,2018-06-22,o3,82.42553
AND,2018-06-23,o3,81.85714
AND,2018-06-24,o3,79.895836
AND,2018-06-25,o3,82.129036
AND,2018-06-26,o3,88.32143
AND,2018-06-27,o3,81.152176
AND,2018-06-28,o3,70.934784
AND,2018-06-29,o3,73.604164
AND,2018-06-30,o3,80.565216
AND,2018-07-01,o3,91.14634
AND,2018-07-02,o3,82.854164
AND,2018-07-03,o3,93.045456
AND,2018-07-04,o3,102.244446
AND,2018-07-05,o3,81.347824
AND,2018-07-06,o3,62.854168
AND,2018-07-10,o3,89.06061
AND,2018-07-11,o3,71.42857
AND,2018-07-12,o3,88.152176
AND,2018-07-13,o3,84.977776
AND,2018-07-14,o3,86.479164
AND,2018-07-15,o3,94.4375
AND,2018-07-16,o3,91.42553
AND,2018-07-17,o3,88.27027
AND,2018-07-18,o3,93.083336
AND,2018-07-19,o3,96.89474
AND,2018-07-20,o3,111.65625
AND,2018-07-21,o3,71.583336
AND,2018-07-22,o3,54.82979
AND,2018-07-23,o3,56
AND,2018-07-26,o3,72.42857
AND,2018-07-27,o3,81.86957
AND,2018-07-28,o3,93.066666
AND,2018-07-29,o3,86.645836
AND,2018-07-30,o3,81.666664
AND,2018-07-31,o3,92.04256
AND,2018-08-01,o3,96.458336
AND,2018-08-02,o3,84.478264
AND,2018-08-03,o3,89.62791
AND,2018-08-05,o3,103.723404
AND,2018-08-06,o3,83.61702
AND,2018-08-07,o3,76.95744
AND,2018-08-08,o3,72.441864
AND,2018-08-09,o3,65.44444
AND,2018-08-10,o3,60.545455999999994
AND,2018-08-11,o3,61.675
AND,2018-08-12,o3,75.023254
AND,2018-08-13,o3,72.333336
AND,2018-08-14,o3,61.04348000000001
AND,2018-08-15,o3,64.268295
AND,2018-08-16,o3,51.27778
AND,2018-08-17,o3,44.258064
AND,2018-08-18,o3,46.744186
AND,2018-08-19,o3,67.76923
AND,2018-08-20,o3,74.17949
AND,2018-08-21,o3,70.6
AND,2018-08-23,o3,67.6
AND,2018-08-24,o3,66.73333
AND,2018-08-25,o3,54.095238
AND,2018-08-26,o3,46.770832
AND,2018-08-27,o3,53.146343
AND,2018-08-28,o3,64.375
AND,2018-08-29,o3,69.61364
AND,2018-08-30,o3,66.23256
AND,2018-08-31,o3,63
AND,2018-09-01,o3,66.13636
AND,2018-09-02,o3,67.434784
AND,2018-09-03,o3,60.36111
AND,2018-09-04,o3,74.97727
AND,2018-09-05,o3,69.55556
AND,2018-09-06,o3,66.565216
AND,2018-09-07,o3,57.351353
AND,2018-09-08,o3,70.542854
AND,2018-09-09,o3,70.375
AND,2018-09-10,o3,65.09091
AND,2018-09-11,o3,75.17073
AND,2018-09-12,o3,68.854164
AND,2018-09-13,o3,75.521736
AND,2018-09-14,o3,59.133335
AND,2018-09-15,o3,62.62499999999999
AND,2018-09-16,o3,49.333332
AND,2018-09-17,o3,60.55814000000001
AND,2018-09-18,o3,58.229168
AND,2018-09-19,o3,53.041668
AND,2018-09-20,o3,69.86667
AND,2018-09-21,o3,61.53124999999999
AND,2018-09-23,o3,47.234043
AND,2018-09-24,o3,60.833332000000006
AND,2018-09-25,o3,70.75
AND,2018-09-26,o3,74.111115
AND,2018-09-27,o3,63.531914
AND,2018-09-28,o3,70.25
AND,2018-09-30,o3,72.46667
AND,2018-10-01,o3,77.804344
AND,2018-10-02,o3,79.075
AND,2018-10-03,o3,68.914894
AND,2018-10-04,o3,55.92105
AND,2018-10-05,o3,66.07317
AND,2018-10-06,o3,64.541664
AND,2018-10-07,o3,69.541664
AND,2018-10-08,o3,41.475
AND,2018-10-09,o3,59.77083199999999
AND,2018-10-12,o3,41
AND,2018-10-13,o3,42.613636
AND,2018-10-14,o3,57.425533
AND,2018-10-15,o3,47.5
AND,2018-10-16,o3,36.708332
AND,2018-10-17,o3,26.806452
AND,2018-11-09,o3,46.7
AND,2018-11-10,o3,43.464287
AND,2018-11-12,o3,53.06818
AND,2018-11-13,o3,43.31915
AND,2018-11-14,o3,40.9375
AND,2018-11-15,o3,34.020832
AND,2018-11-16,o3,40
AND,2018-11-17,o3,45.59375
AND,2018-11-18,o3,46.02778
AND,2018-11-19,o3,37.151516
AND,2018-11-20,o3,42.853657
AND,2018-11-21,o3,39.42857
AND,2018-11-22,o3,42.121952
AND,2018-11-23,o3,41.204544
AND,2018-11-24,o3,50.760868
AND,2018-11-25,o3,46.205128
AND,2018-11-26,o3,61.92856999999999
AND,2018-11-27,o3,70.521736
AND,2018-11-28,o3,46.974358
AND,2018-11-29,o3,50.64516
AND,2018-12-01,o3,55
AND,2018-12-02,o3,36.607143
AND,2018-12-03,o3,39.28125
AND,2018-12-04,o3,44.40625
AND,2018-12-05,o3,38.84375
AND,2018-12-06,o3,50.4375
AND,2018-12-07,o3,46.5625
AND,2018-12-09,o3,77.28125
AND,2018-12-10,o3,57.9375
AND,2018-12-11,o3,44.3125
AND,2018-12-12,o3,41.1875
AND,2018-12-17,o3,59.04999999999999
AND,2018-12-18,o3,50.347828
AND,2018-12-19,o3,45.186047
AND,2018-12-20,o3,46.477272
AND,2018-12-21,o3,47.272728
AND,2018-12-22,o3,40.11628
AND,2018-12-23,o3,39.590908
AND,2018-12-24,o3,49.022728
AND,2018-12-25,o3,49.71795
AND,2018-12-26,o3,49.166668
AND,2018-12-27,o3,56.45238
AND,2018-12-28,o3,53.142857
AND,2018-12-29,o3,66.125
AND,2018-12-30,o3,64.65909
AND,2018-12-31,o3,71.731705
AND,2019-01-02,o3,73.395836
AND,2019-01-03,o3,68.13333
AND,2019-01-04,o3,67.63636
AND,2019-01-05,o3,70.88095
AND,2019-01-06,o3,70.097565
AND,2019-01-07,o3,67.888885
AND,2019-01-08,o3,64.318184
AND,2019-01-09,o3,78.065216
AND,2019-01-10,o3,68.911766
AND,2019-01-11,o3,75.26087
AND,2019-01-12,o3,64.51724
AND,2019-01-14,o3,65.78378
AND,2019-01-15,o3,49.589745
AND,2019-01-16,o3,45.522728
AND,2019-01-17,o3,45.43182
AND,2019-01-18,o3,49.86111
AND,2019-01-19,o3,50.59375
AND,2019-01-20,o3,56.97619
AND,2019-01-21,o3,61.829269999999994
AND,2019-01-22,o3,63.5
AND,2019-01-23,o3,53.61905
AND,2019-01-24,o3,77.906975
AND,2019-01-25,o3,66.5
AND,2019-01-26,o3,51.67647
AND,2019-01-27,o3,62.37209300000001
AND,2019-01-28,o3,61.56818
AND,2019-01-29,o3,54.09302
AND,2019-01-30,o3,61.279068
AND,2019-01-31,o3,43.909092
AND,2019-02-01,o3,50.272728
AND,2019-02-02,o3,72.21622
AND,2019-02-03,o3,80.02439
AND,2019-02-04,o3,70.17949
AND,2019-02-11,o3,73.17857
AND,2019-02-12,o3,62.81818
AND,2019-02-13,o3,57.25
AND,2019-02-15,o3,56.736843
AND,2019-02-18,o3,64.25
AND,2019-02-19,o3,63.3125
AND,2019-02-20,o3,58.75
AND,2019-02-21,o3,59.208332
AND,2019-02-22,o3,66.09524
AND,2019-02-23,o3,61.909091999999994
AND,2019-02-24,o3,63.81817999999999
AND,2019-02-25,o3,63.68889
AND,2019-02-26,o3,65.17021
AND,2019-02-27,o3,74
AND,2019-02-28,o3,87.91304
AND,2019-03-01,o3,67.76596
AND,2019-03-02,o3,79.09091
AND,2019-03-03,o3,67.9375
AND,2019-03-04,o3,69.95744
AND,2019-03-05,o3,73.5
AND,2019-03-06,o3,59.791667999999994
AND,2019-03-07,o3,64.53191
AND,2019-03-08,o3,62.479167999999994
AND,2019-03-09,o3,49.673912
AND,2019-03-10,o3,49.574467
AND,2019-03-11,o3,77.854164
AND,2019-03-12,o3,67.9375
AND,2019-03-13,o3,78.375
AND,2019-03-19,o3,80.44444
AND,2019-03-20,o3,95.979164
AND,2019-03-21,o3,84.4375
AND,2019-03-22,o3,72.680855
AND,2019-03-23,o3,74.74468
AND,2019-03-24,o3,83
AND,2019-03-25,o3,91.26087
AND,2019-03-26,o3,101.125
AND,2019-03-27,o3,91.354164
AND,2019-03-28,o3,88.204544
AND,2019-03-29,o3,78.583336
AND,2019-03-30,o3,80.5
AND,2019-03-31,o3,81.888885
AND,2019-04-01,o3,62.04166800000001
AND,2019-04-02,o3,49.6875
AND,2019-04-03,o3,66.6383
AND,2019-04-04,o3,80.861115
AND,2019-04-06,o3,68.106384
AND,2019-04-07,o3,69.770836
AND,2019-04-08,o3,63.18750000000001
AND,2019-04-09,o3,55.81818
AND,2019-04-10,o3,67.895836
AND,2019-04-11,o3,85.666664
AND,2019-04-12,o3,97.95744
AND,2019-04-13,o3,94.708336
AND,2019-04-14,o3,72.625
AND,2019-04-15,o3,51.19149
AND,2019-04-16,o3,64.166664
AND,2019-04-17,o3,68.083336
AND,2019-04-18,o3,55.276596
AND,2019-04-19,o3,67.854164
AND,2019-04-20,o3,76.708336
AND,2019-04-21,o3,81.61702
AND,2019-04-22,o3,65.041664
AND,2019-04-23,o3,65.729164
AND,2019-04-24,o3,76
AND,2019-04-25,o3,79.479164
AND,2019-04-26,o3,61.18750000000001
AND,2019-04-27,o3,63.148937
AND,2019-04-28,o3,68.125
AND,2019-04-29,o3,67.8125
AND,2019-04-30,o3,80.914894
AND,2019-05-01,o3,80.520836
AND,2019-05-02,o3,67.458336
AND,2019-05-03,o3,68.680855
AND,2019-05-04,o3,89.0625
AND,2019-05-05,o3,89.06383
AND,2019-05-06,o3,83.92308
AND,2019-05-07,o3,83.586205
AND,2019-05-09,o3,78.875
AND,2019-05-10,o3,56.625
AND,2019-05-11,o3,71.354164
AND,2019-05-12,o3,109.066666
AND,2019-05-14,o3,97.97561
AND,2019-05-15,o3,95.085106
AND,2019-05-16,o3,92.704544
AND,2019-05-17,o3,89.770836
AND,2019-05-18,o3,86.451614
AND,2019-05-20,o3,80.35294
AND,2019-05-21,o3,64.38298
AND,2019-05-22,o3,78.083336
AND,2019-05-23,o3,86.708336
AND,2019-05-24,o3,75.844444
AND,2019-05-25,o3,79.32609
AND,2019-05-26,o3,77.020836
AND,2019-05-27,o3,65.25532
AND,2019-05-28,o3,73
AND,2019-05-29,o3,78.083336
AND,2019-05-30,o3,69.19149
AND,2019-05-31,o3,72.666664
AND,2019-06-01,o3,78.875
AND,2019-06-02,o3,79.02128
AND,2019-06-03,o3,79.958336
AND,2019-06-04,o3,94.47727
AND,2019-06-05,o3,86.80851
AND,2019-06-06,o3,65.27778
AND,2019-06-07,o3,98.1
AND,2019-06-08,o3,91.16279
AND,2019-06-09,o3,94.979164
AND,2019-06-10,o3,81.770836
AND,2019-06-11,o3,72.53191
AND,2019-06-12,o3,66.541664
AND,2019-06-13,o3,77.76087
AND,2019-06-14,o3,77.106384
AND,2019-06-15,o3,83.32609
AND,2019-06-16,o3,82.145836
AND,2019-06-17,o3,89.42553
AND,2019-06-18,o3,90.28125
AND,2019-06-21,o3,55.333332
AND,2019-06-22,o3,58.04348
AND,2019-06-23,o3,75.02631
AND,2019-06-24,o3,90.94444
AND,2019-06-25,o3,75.166664
AND,2019-06-26,o3,78.55319
AND,2019-06-27,o3,79.81396
AND,2019-06-28,o3,87.020836
AND,2019-06-29,o3,95.80851
AND,2019-06-30,o3,99.083336
AND,2019-07-01,o3,96.9375
AND,2019-07-02,o3,100.10811
AND,2019-07-03,o3,84.78261
AND,2019-07-04,o3,97.208336
AND,2019-07-05,o3,108.041664
AND,2019-07-06,o3,100.45652
AND,2019-07-07,o3,94.583336
AND,2019-07-08,o3,79.4375
AND,2019-07-09,o3,67.916664
AND,2019-07-10,o3,71.395836
AND,2019-07-11,o3,71
AND,2019-07-13,o3,97.55882
AND,2019-07-14,o3,81.979164
AND,2019-07-15,o3,91.0625
AND,2019-07-16,o3,89.875
AND,2019-07-17,o3,79.229164
AND,2019-07-18,o3,68.729164
AND,2019-07-19,o3,73.229164
AND,2019-07-20,o3,58.717392
AND,2019-07-21,o3,52.083332
AND,2019-07-22,o3,76.1875
AND,2019-07-23,o3,93.895836
AND,2019-07-24,o3,59.642857000000006
AND,2019-07-25,o3,67.4
AND,2019-07-26,o3,84.125
AND,2019-07-27,o3,56
AND,2019-07-28,o3,67.875
AND,2019-07-29,o3,59.27083199999999
AND,2019-07-30,o3,70.395836
AND,2019-07-31,o3,73.4375
AND,2019-08-01,o3,76
AND,2019-08-02,o3,76.833336
AND,2019-08-03,o3,91.454544
AND,2019-08-04,o3,98.229164
AND,2019-08-05,o3,85.520836
AND,2019-08-06,o3,94.104164
AND,2019-08-07,o3,78.541664
AND,2019-08-08,o3,54.229168
AND,2019-08-09,o3,59.625
AND,2019-08-10,o3,60.95652
AND,2019-08-11,o3,80.583336
AND,2019-08-12,o3,72.020836
AND,2019-08-13,o3,64.958336
AND,2019-08-14,o3,60.333332000000006
AND,2019-08-15,o3,62.68750000000001
AND,2019-08-16,o3,66.125
AND,2019-08-17,o3,79.8125
AND,2019-08-18,o3,86.645836
AND,2019-08-19,o3,79.166664
AND,2019-08-20,o3,68.065216
AND,2019-08-21,o3,68.604164
AND,2019-08-22,o3,64.583336
AND,2019-08-23,o3,68.916664
AND,2019-08-24,o3,76.979164
AND,2019-08-25,o3,89.645836
AND,2019-08-26,o3,81.895836
AND,2019-08-27,o3,63.979167999999994
AND,2019-08-28,o3,52.625
AND,2019-08-29,o3,61.18750000000001
AND,2019-08-30,o3,53
AND,2019-08-31,o3,63.020832000000006
AND,2019-09-01,o3,68.3125
AND,2019-09-02,o3,50.458332
AND,2019-09-03,o3,65
AND,2019-09-04,o3,63.604168
AND,2019-09-05,o3,66.833336
AND,2019-09-06,o3,64.645836
AND,2019-09-07,o3,64.4375
AND,2019-09-08,o3,61.833332000000006
AND,2019-09-09,o3,54.875
AND,2019-09-10,o3,52.583332
AND,2019-09-11,o3,72.8125
AND,2019-09-12,o3,63.333332
AND,2019-09-13,o3,54.208332
AND,2019-09-14,o3,63.166668
AND,2019-09-15,o3,57.282608
AND,2019-09-16,o3,54.3125
AND,2019-09-17,o3,51.604168
AND,2019-09-18,o3,55.9375
AND,2019-09-19,o3,53.5
AND,2019-09-20,o3,58.166668
AND,2019-09-21,o3,61.041667999999994
AND,2019-09-22,o3,47.666668
AND,2019-09-23,o3,47.75
AND,2019-09-24,o3,45.708332
AND,2019-09-25,o3,53.13158
AND,2019-09-26,o3,50.36842
AND,2019-09-27,o3,49.895832
AND,2019-09-28,o3,66.934784
AND,2019-09-29,o3,64.895836
AND,2019-09-30,o3,60.10416800000001
AND,2019-10-01,o3,58.5625
AND,2019-10-02,o3,59.083332000000006
AND,2019-10-03,o3,57.833332
AND,2019-10-04,o3,55.604168
AND,2019-10-06,o3,53.090908
AND,2019-10-07,o3,71.666664
AND,2019-10-08,o3,32.291668
AND,2019-10-09,o3,47.291668
AND,2019-10-10,o3,53.229168
AND,2019-10-11,o3,52.645832
AND,2019-10-12,o3,55.958332
AND,2019-10-13,o3,62.145832
AND,2019-10-14,o3,55.270832
AND,2019-10-15,o3,50.520832
AND,2019-10-16,o3,37.458332
AND,2019-10-17,o3,40.541668
AND,2019-10-18,o3,42.708332
AND,2019-10-19,o3,52.8125
AND,2019-10-20,o3,63.29166800000001
AND,2019-10-21,o3,35.826088
AND,2019-10-22,o3,29.166666
AND,2019-10-23,o3,24.6875
AND,2019-10-24,o3,13.476191
AND,2019-10-25,o3,44.760868
AND,2019-10-26,o3,44.282608
AND,2019-10-27,no2,28.8
AND,2019-10-27,o3,39.46
AND,2019-10-28,o3,33.083332
AND,2019-10-29,o3,38.652172
AND,2019-10-30,o3,37.625
AND,2019-10-31,o3,45.25
AND,2019-11-01,o3,43.791668
AND,2019-11-02,o3,29.774999999999995
AND,2019-11-03,o3,60.541667999999994
AND,2019-11-04,o3,38.604168
AND,2019-11-05,o3,45.477272
AND,2019-11-06,o3,37.416668
AND,2019-11-07,o3,34.479168
AND,2019-11-08,o3,41.8125
AND,2019-11-09,o3,46.770832
AND,2019-11-10,o3,64.770836
AND,2019-11-11,o3,57.652172
AND,2019-11-12,o3,60.208332
AND,2019-11-13,o3,49.958332
AND,2019-11-14,o3,43.229168
AND,2019-11-15,o3,47.395832
AND,2019-11-16,o3,55.925
AND,2019-11-17,o3,35.791668
AND,2019-11-18,o3,44.9375
AND,2019-11-19,o3,54.270832
AND,2019-11-22,o3,42.75
AND,2019-11-23,o3,49.833332
AND,2019-11-24,o3,70.1875
AND,2019-11-25,o3,50.666668
AND,2019-11-26,o3,37.541668
AND,2019-11-27,o3,33.583332
AND,2019-11-28,o3,33.541668
AND,2019-12-02,o3,51.95
AND,2019-12-03,o3,43.625
AND,2019-12-04,o3,33.9375
AND,2019-12-05,o3,36.25
AND,2019-12-06,o3,38.25
AND,2019-12-07,o3,39.708332
AND,2019-12-08,o3,41.041668
AND,2019-12-09,o3,53.895832
AND,2019-12-10,o3,62.729167999999994
AND,2019-12-11,o3,47.708332
AND,2019-12-12,o3,44.020832
AND,2019-12-13,o3,33.020832
AND,2019-12-14,o3,38.458332
AND,2019-12-15,o3,35.604168
AND,2019-12-16,o3,33.4375
AND,2019-12-17,o3,32.958332
AND,2019-12-18,o3,30.791666000000003
AND,2019-12-19,o3,32.195652
AND,2019-12-20,o3,50.1875
AND,2019-12-21,o3,40.5
AND,2019-12-22,o3,58.825
AND,2019-12-23,o3,56.729168
AND,2019-12-24,o3,36.104168
AND,2019-12-25,o3,37.770832
AND,2019-12-26,o3,45.51064
AND,2019-12-27,o3,48.416668
AND,2019-12-28,o3,47.354168
AND,2019-12-29,o3,46.02128
AND,2019-12-30,o3,40.916668
AND,2019-12-31,o3,41.645832
AND,2020-01-01,o3,44.51064
AND,2020-01-02,o3,44
AND,2020-01-03,o3,38.08889
AND,2020-01-04,o3,50.851063
AND,2020-01-05,o3,50.770832
AND,2020-01-06,o3,43.479168
AND,2020-01-07,o3,49.68889
AND,2020-01-08,o3,46.5625
AND,2020-01-09,o3,38.6875
AND,2020-01-10,o3,58.574467
AND,2020-01-11,o3,61.979167999999994
AND,2020-01-12,o3,51.833332
AND,2020-01-13,o3,48.06383
AND,2020-01-14,o3,43.625
AND,2020-01-15,o3,43.75
AND,2020-01-16,o3,46.29787
AND,2020-01-17,o3,48.625
AND,2020-01-18,o3,52.291668
AND,2020-01-19,o3,63.148937
AND,2020-01-20,o3,63.666668
AND,2020-01-21,o3,44.041668
AND,2020-01-22,o3,39.567566
AND,2020-01-23,o3,46.125
AND,2020-01-24,o3,40.833332
AND,2020-01-25,o3,39.914894
AND,2020-01-26,o3,40.0625
AND,2020-01-27,o3,35.229168
AND,2020-01-28,o3,36.042553
AND,2020-01-29,o3,45.979168
AND,2020-01-30,o3,33.6875
AND,2020-01-31,o3,35.48936
AND,2020-02-01,o3,44.541668
AND,2020-02-02,o3,41.729168
AND,2020-02-03,o3,33.212765
AND,2020-02-04,o3,62.06521600000001
AND,2020-02-05,o3,71.166664
AND,2020-02-06,o3,56.97872
AND,2020-02-07,o3,48.6875
AND,2020-02-08,o3,43.875
AND,2020-02-09,o3,43.404255
AND,2020-02-10,o3,38.145832
AND,2020-02-11,o3,45.666668
AND,2020-02-12,o3,57.25
AND,2020-02-13,o3,44.441177
AND,2020-02-14,o3,44.38298
AND,2020-02-15,o3,47.276596
AND,2020-02-16,o3,45.645832
AND,2020-02-17,o3,44.4375
AND,2020-02-18,o3,58.8
AND,2020-02-20,o3,51.85
AND,2020-02-21,o3,54.787235
AND,2020-02-22,o3,50.041668
AND,2020-02-23,o3,45.729168
AND,2020-02-24,o3,52.425533
AND,2020-02-25,o3,54.63158
AND,2020-02-26,o3,75.47619
AND,2020-02-27,o3,61.446808
AND,2020-02-28,o3,53.270832
AND,2020-02-29,o3,50.375
AND,2020-03-01,o3,62.76595700000001
AND,2020-03-02,o3,66.583336
AND,2020-03-03,o3,60.62499999999999
AND,2020-03-04,o3,51.61702
AND,2020-03-05,o3,41.0625
AND,2020-03-06,o3,66.354164
AND,2020-03-07,o3,75.73333
AND,2020-03-08,o3,60.574467
AND,2020-03-09,o3,71.625
AND,2020-03-10,o3,58.840908
AND,2020-03-11,o3,61.52083199999999
AND,2020-03-12,o3,47.854168
AND,2020-03-13,o3,45.5
AND,2020-03-14,o3,49.625
AND,2020-03-15,o3,58.979168
AND,2020-03-16,o3,61.72340400000001
AND,2020-03-17,o3,37.0625
AND,2020-03-18,o3,41.5
AND,2020-03-19,o3,60.63829799999999
AND,2020-03-20,o3,66.770836
AND,2020-03-21,o3,68.666664
AND,2020-03-22,o3,66.40426
AND,2020-03-23,o3,56.96154
AND,2020-03-24,o3,59.208332
AND,2020-03-25,o3,62.696968000000005
AND,2020-03-26,o3,72.891304
AND,2020-03-27,o3,77.5625
AND,2020-03-28,o3,66.82979
AND,2020-03-29,o3,75.76087
AND,2020-03-30,o3,65.5625
AND,2020-03-31,o3,50.042553
AND,2020-04-01,o3,56.104168
AND,2020-04-02,o3,61.645832
AND,2020-04-03,o3,84.78723
AND,2020-04-04,o3,72.458336
AND,2020-04-05,o3,70.729164
AND,2020-04-06,o3,70.702126
AND,2020-04-07,o3,54.0625
AND,2020-04-08,o3,53.854168
AND,2020-04-09,o3,59.978719999999996
AND,2020-04-10,o3,70.083336
AND,2020-04-11,o3,82.13333
AND,2020-04-12,o3,77.61702
AND,2020-04-13,o3,57.6875
AND,2020-04-14,o3,56.25
AND,2020-04-15,o3,71.82979
AND,2020-04-16,o3,72.5625
AND,2020-04-17,o3,67.125
AND,2020-04-18,o3,72.510635
AND,2020-04-19,o3,54.729168
AND,2020-04-20,o3,52.6875
AND,2020-04-21,o3,44.577778
AND,2020-04-22,o3,66.90909
AND,2020-04-23,o3,52.7
AND,2020-04-26,o3,49.128204
AND,2020-04-27,o3,52.054054
AND,2020-04-28,o3,67.425
AND,2020-04-29,o3,56.5
AND,2020-04-30,o3,67.5814
AND,2020-05-01,o3,48.45652
AND,2020-05-04,o3,57.485714
AND,2020-05-05,o3,69.195656
AND,2020-05-06,o3,73.69768
AND,2020-05-07,o3,68.710526
AND,2020-05-08,o3,67.47222
AND,2020-05-09,o3,73.92105
AND,2020-05-10,o3,66.391304
AND,2020-05-11,o3,57.104168
