system:index,city_id,countryCode,date,downward_shortwave_radiation_flux,precipitable_water_entire_atmosphere,relative_humidity_2m_above_ground,specific_humidity_2m_above_ground,temperature_2m_above_ground,total_cloud_cover_entire_atmosphere,total_precipitation_surface,u_component_of_wind_10m_above_ground,v_component_of_wind_10m_above_ground,.geo
2017010100F001_000000000000000002f3,172,GBR,2017-01-01T00:00:00,7.391304348,12.73478276,89.01739303,0.004818261,4.803907842,84.7826087,1.383478261,-0.620434766,-3.617825969,
2017010100F001_00000000000000000339,242,GBR,2017-01-01T00:00:00,13.91304348,13.82173934,83.73043657,0.005353913,7.40260169,94.47826087,0.773478266,-1.392608637,-5.371304263,
2017010100F001_0000000000000000036a,291,GBR,2017-01-01T00:00:00,12.17391304,11.42173927,87.56521839,0.004509565,4.040866222,72.73913043,1.450869585,-0.763478222,-5.340869479,
2017010100F001_0000000000000000040f,456,GBR,2017-01-01T00:00:00,32.60869565,6.817391416,87.24348052,0.003578261,1.058689814,12.73913043,0,0.169130431,-4.220869469,
2017010100F001_0000000000000000041c,469,GBR,2017-01-01T00:00:00,30.86956522,7.095652269,81.15652333,0.003485217,1.854777991,14.65217391,0,0.609130423,-4.309130306,
2017010100F001_000000000000000004f2,1257,GBR,2017-01-01T00:00:00,7.391304348,12.49130452,89.97826253,0.004777391,4.457821257,82.91304348,1.371739138,-0.51000001,-3.73173907,
2017010100F001_00000000000000000408,449,GIB,2017-01-01T00:00:00,126.0869565,12.90869588,75.05217511,0.00674,12.81477741,17.08695652,0.017826087,-3.295217322,-0.181739126,
2017010100F001_000000000000000004b5,1196,GIB,2017-01-01T00:00:00,126.0869565,12.90869588,75.05217511,0.00674,12.81477741,17.08695652,0.017826087,-3.295217322,-0.181739126,
2017010100F001_00000000000000000512,1289,GRC,2017-01-01T00:00:00,80,10.1173915,82.23913143,0.004088261,3.675211235,60.08695652,0.753478254,0.880869541,-1.859999945,
2017010100F001_00000000000000000030,635,HKG,2017-01-01T00:00:00,173.0434783,37.83913123,83.90000186,0.011001739,18.52912226,34.43478261,0.001304348,-4.186956385,-1.801739117,
2017010100F001_00000000000000000100,836,HKG,2017-01-01T00:00:00,197.3913043,37.23043558,74.94347929,0.010045217,19.03999448,26.34782609,0,-1.9882608,-0.260434769,
2017010100F001_000000000000000000be,777,HRV,2017-01-01T00:00:00,87.39130435,7.686956592,62.86521878,0.003387826,5.06781855,14.82608696,0,-0.539130411,0.169565215,
2017010100F001_00000000000000000213,1111,HRV,2017-01-01T00:00:00,87.39130435,7.686956592,62.86521878,0.003387826,5.06781855,14.82608696,0,-0.539130411,0.169565215,
2017010100F001_000000000000000003b9,370,HRV,2017-01-01T00:00:00,77.39130435,4.969565246,49.50869618,0.001694348,-0.935225246,19.69565217,0,-0.649999981,1.233478223,
2017010100F001_000000000000000003ba,371,HRV,2017-01-01T00:00:00,79.56521739,4.778260957,53.05217494,0.001823043,-1.333048414,28.60869565,0,-0.332608689,0.75478259,
2017010100F001_00000000000000000418,465,HRV,2017-01-01T00:00:00,75.65217391,4.295652244,49.46956618,0.001709565,-1.233919359,16.08695652,0,0.718695632,1.371304315,
2017010100F001_0000000000000000002c,631,HUN,2017-01-01T00:00:00,63.91304348,3.678260917,51.91739174,0.00148913,-3.422616179,5.52173913,0,-0.711304331,1.194782592,
2017010100F001_00000000000000000155,921,HUN,2017-01-01T00:00:00,66.52173913,3.960869603,52.7956528,0.001526087,-3.252613366,8.913043478,0,0.583913029,1.545652131,
2017010100F001_0000000000000000022f,1139,HUN,2017-01-01T00:00:00,60.43478261,4.321739207,72.43478377,0.001931304,-4.420440143,18.82608696,0,-0.050434782,2.254782563,
2017010100F001_000000000000000002d2,140,HUN,2017-01-01T00:00:00,73.47826087,4.530434878,52.54782668,0.001654783,-2.317396877,32.47826087,0,-0.212173913,0.901304321,
2017010100F001_000000000000000002fd,182,HUN,2017-01-01T00:00:00,59.56521739,3.913043561,67.11739217,0.001733043,-4.852610182,13.65217391,0,-0.603043466,1.169130408,
2017010100F001_00000000000000000313,204,HUN,2017-01-01T00:00:00,65.2173913,3.78695658,52.75652297,0.001477826,-3.831310239,6.217391304,0,0.341739123,0.902173889,
2017010100F001_0000000000000000039a,339,HUN,2017-01-01T00:00:00,71.30434783,4.91304354,60.15217507,0.001824348,-2.662184475,34.56521739,0,0.247826081,2.115217357,
2017010100F001_000000000000000003e1,410,HUN,2017-01-01T00:00:00,67.82608696,4.013043507,51.75217504,0.001579565,-2.583916175,13.69565217,0,1.002173896,1.977391274,
2017010100F001_00000000000000000434,493,HUN,2017-01-01T00:00:00,64.34782609,3.660869598,46.18260923,0.001483478,-1.931311035,13.04347826,0,-0.183913039,2.43739124,
2017010100F001_00000000000000000468,545,HUN,2017-01-01T00:00:00,66.52173913,3.960869603,52.7956528,0.001526087,-3.252613366,8.913043478,0,0.583913029,1.545652131,
2017010100F001_000000000000000004d5,1228,HUN,2017-01-01T00:00:00,69.13043478,3.552173967,53.71739164,0.001673043,-2.633921217,22.56521739,0,0.68782607,1.468695616,
2017010100F001_000000000000000000e2,810,IDN,2017-01-01T00:00:00,304.7826087,49.26087023,57.19565383,0.01514913,30.24782184,95.30434783,1.205217411,3.279130355,0.323478276,
2017010100F001_0000000000000000048d,582,IDN,2017-01-01T00:00:00,304.7826087,49.26087023,57.19565383,0.01514913,30.24782184,95.30434783,1.205217411,3.279130355,0.323478276,
2017010100F001_00000000000000000002,589,IND,2017-01-01T00:00:00,147.3913043,18.63043495,63.25217454,0.007215652,16.39912667,0,0,-2.489565165,0.775652157,
2017010100F001_00000000000000000004,591,IND,2017-01-01T00:00:00,179.1304348,11.85652194,37.2086962,0.004871739,18.63651495,0,0,-1.140869538,-3.409565148,
2017010100F001_00000000000000000005,592,IND,2017-01-01T00:00:00,199.1304348,17.73478301,44.40000078,0.006476522,20.32651473,0,0,-0.894782584,-0.051739133,
2017010100F001_0000000000000000000b,598,IND,2017-01-01T00:00:00,211.7391304,17.94782655,58.97391394,0.012215217,25.914343,0,0,0.67173911,-2.424347782,
2017010100F001_0000000000000000000c,599,IND,2017-01-01T00:00:00,142.6086957,19.01739187,56.72173989,0.006615217,16.71738785,0,0,-2.592608623,0.694347817,
2017010100F001_0000000000000000000e,601,IND,2017-01-01T00:00:00,209.5652174,17.52608739,43.65652242,0.007543913,24.6682519,0,0,0.426521735,-0.547391292,
2017010100F001_00000000000000000015,608,IND,2017-01-01T00:00:00,141.3043478,18.98260913,51.13478337,0.006032609,16.88173165,0,0,-2.517826039,0.438260874,
2017010100F001_00000000000000000019,612,IND,2017-01-01T00:00:00,195.6521739,15.3130438,40.2260874,0.005264782,18.98912831,0,0,-0.473478238,0.073913042,
2017010100F001_0000000000000000001d,616,IND,2017-01-01T00:00:00,261.7391304,25.64782657,65.70000085,0.012023913,25.07521177,22.56521739,0,0.159999989,0.073913039,
2017010100F001_0000000000000000001e,617,IND,2017-01-01T00:00:00,245.2173913,24.30869592,63.71304421,0.013189565,26.17695074,46.60869565,0,0.703913012,-0.400434786,
2017010100F001_00000000000000000020,619,IND,2017-01-01T00:00:00,144.7826087,17.90434821,51.80434899,0.005558261,15.92216744,0.173913043,0,-1.691304318,1.021739099,
2017010100F001_00000000000000000029,628,IND,2017-01-01T00:00:00,245.2173913,24.30869592,63.71304421,0.013189565,26.17695074,46.60869565,0,0.703913012,-0.400434786,
2017010100F001_0000000000000000002a,629,IND,2017-01-01T00:00:00,206.0869565,17.36086986,45.45652265,0.007324348,22.2639046,0,0,-0.328260856,-1.352173875,
2017010100F001_0000000000000000002f,634,IND,2017-01-01T00:00:00,183.4782609,13.55217419,51.3391309,0.006482174,18.07564697,0,0,-0.584347797,-1.999999971,
2017010100F001_00000000000000000031,636,IND,2017-01-01T00:00:00,250,23.00000041,61.40434912,0.012634782,25.94781945,40.39130435,0,0.762608683,-1.144347792,
2017010100F001_00000000000000000035,640,IND,2017-01-01T00:00:00,243.4782609,14.8869568,43.78260936,0.007316087,22.02477682,2.913043478,0,-2.304347773,0.258695647,
2017010100F001_00000000000000000037,642,IND,2017-01-01T00:00:00,211.7391304,17.94782655,58.97391394,0.012215217,25.914343,0,0,0.67173911,-2.424347782,
2017010100F001_00000000000000000038,643,IND,2017-01-01T00:00:00,140,19.02173946,50.18695732,0.005820435,16.57347492,0,0,-2.412173867,0.696086942,
2017010100F001_0000000000000000006f,698,IND,2017-01-01T00:00:00,148.6956522,18.53913083,59.27826226,0.007081739,16.93172873,0,0,-2.698695587,0.564782593,
2017010100F001_00000000000000000070,699,IND,2017-01-01T00:00:00,148.6956522,18.53913083,59.27826226,0.007081739,16.93172873,0,0,-2.698695587,0.564782593,
2017010100F001_00000000000000000078,707,IND,2017-01-01T00:00:00,162.173913,17.808696,56.3956531,0.006947826,17.723908,0,0,-3.034347742,0.622173897,
2017010100F001_00000000000000000079,708,IND,2017-01-01T00:00:00,147.3913043,17.63043528,48.36956596,0.005288696,15.83173324,0,0,-1.873478216,0.587391289,
2017010100F001_00000000000000000086,721,IND,2017-01-01T00:00:00,209.5652174,17.52608739,43.65652242,0.007543913,24.6682519,0,0,0.426521735,-0.547391292,
2017010100F001_00000000000000000087,722,IND,2017-01-01T00:00:00,148.6956522,18.53913083,59.27826226,0.007081739,16.93172873,0,0,-2.698695587,0.564782593,
2017010100F001_00000000000000000088,723,IND,2017-01-01T00:00:00,193.0434783,15.48260904,51.11304482,0.005601304,16.79869066,0,0,-1.762173868,-0.64086955,
2017010100F001_00000000000000000090,731,IND,2017-01-01T00:00:00,144.7826087,17.90434821,51.80434899,0.005558261,15.92216744,0.173913043,0,-1.691304318,1.021739099,
2017010100F001_00000000000000000091,732,IND,2017-01-01T00:00:00,196.9565217,13.48260892,39.03043548,0.005589565,19.82173276,0,0,0.88782607,-0.831304343,
2017010100F001_00000000000000000092,733,IND,2017-01-01T00:00:00,155.6521739,16.7217394,68.31739293,0.007241739,15.33433918,0,0,-2.043043432,0.132173918,
2017010100F001_00000000000000000093,734,IND,2017-01-01T00:00:00,155.2173913,16.80434816,65.63043594,0.007247826,15.7421668,0,0,-2.397826034,0.459565209,
2017010100F001_000000000000000000a6,753,IND,2017-01-01T00:00:00,211.7391304,17.94782655,58.97391394,0.012215217,25.914343,0,0,0.67173911,-2.424347782,
2017010100F001_000000000000000000aa,757,IND,2017-01-01T00:00:00,145.6521739,18.80434816,53.41304381,0.006385217,16.88216818,0,0.006521739,-2.652608617,0.468695656,
2017010100F001_000000000000000000b9,772,IND,2017-01-01T00:00:00,153.0434783,17.49565249,65.02174095,0.007251739,15.94738425,0,0,-2.523912958,0.602173893,
2017010100F001_000000000000000000ba,773,IND,2017-01-01T00:00:00,162.173913,15.13478279,63.61304474,0.00683,15.43956113,0,0,-2.233912999,0.210869562,
2017010100F001_000000000000000000bb,774,IND,2017-01-01T00:00:00,150.8695652,18.07826109,63.82174003,0.007324348,16.37781744,0,0,-2.526086895,0.614782588,
2017010100F001_000000000000000000cc,791,IND,2017-01-01T00:00:00,148.2608696,19.1000003,45.49565307,0.005682609,17.40912184,0,0.001304348,-2.794347773,-0.005217393,
2017010100F001_000000000000000000d5,800,IND,2017-01-01T00:00:00,196.0869565,12.13043499,37.66521786,0.005377391,19.91433902,0,0,1.043043449,-1.607826053,
2017010100F001_000000000000000000d7,802,IND,2017-01-01T00:00:00,211.7391304,17.94782655,58.97391394,0.012215217,25.914343,0,0,0.67173911,-2.424347782,
2017010100F001_000000000000000000d8,803,IND,2017-01-01T00:00:00,230.8695652,23.48695714,71.30434948,0.011836087,23.0873843,2,0,-2.408695589,0.433913048,
2017010100F001_000000000000000000db,806,IND,2017-01-01T00:00:00,143.0434783,18.73913085,47.9565224,0.005580869,16.69173584,0,0,-1.99347821,0.471739137,
2017010100F001_000000000000000000dd,808,IND,2017-01-01T00:00:00,257.826087,15.42608726,65.66956669,0.009966087,20.66390779,20.30434783,0,-2.904347741,0.888695644,
2017010100F001_000000000000000000de,809,IND,2017-01-01T00:00:00,260.4347826,14.09130465,53.87391356,0.00821913,20.75129819,39.86956522,0,-2.308260835,-0.273043465,
2017010100F001_000000000000000000ed,817,IND,2017-01-01T00:00:00,200.8695652,11.75217413,27.69565251,0.004632609,22.61129681,0,0,-0.024347841,-2.270434732,
2017010100F001_000000000000000000ef,819,IND,2017-01-01T00:00:00,162.173913,15.13478279,63.61304474,0.00683,15.43956113,0,0,-2.233912999,0.210869562,
2017010100F001_000000000000000000f0,820,IND,2017-01-01T00:00:00,212.173913,13.34347833,35.49565278,0.005510435,21.43303568,0,0,0.080434778,-0.377391293,
2017010100F001_000000000000000000f4,824,IND,2017-01-01T00:00:00,211.7391304,17.94782668,50.46956601,0.010383478,25.7252123,0,0,0.509130428,-0.826086938,
2017010100F001_000000000000000000f6,826,IND,2017-01-01T00:00:00,144.7826087,17.90434821,51.80434899,0.005558261,15.92216744,0.173913043,0,-1.691304318,1.021739099,
2017010100F001_000000000000000000f7,827,IND,2017-01-01T00:00:00,147.3913043,17.63043528,48.36956596,0.005288696,15.83173324,0,0,-1.873478216,0.587391289,
2017010100F001_000000000000000000f8,828,IND,2017-01-01T00:00:00,247.826087,17.31304376,75.41304464,0.010767391,19.48303674,16.04347826,0,-1.660434732,-0.599130424,
2017010100F001_000000000000000000f9,829,IND,2017-01-01T00:00:00,198.2608696,11.44347854,28.65652225,0.004556087,21.88303727,0,0,0.460434779,-1.6517391,
2017010100F001_000000000000000000fd,833,IND,2017-01-01T00:00:00,149.5652174,18.3304353,61.11739266,0.007215652,16.80260089,0,0,-2.673912981,0.632608676,
2017010100F001_0000000000000000010c,848,IND,2017-01-01T00:00:00,148.6956522,18.53913083,59.27826226,0.007081739,16.93172873,0,0,-2.698695587,0.564782593,
2017010100F001_00000000000000000124,872,IND,2017-01-01T00:00:00,198.2608696,11.60434802,27.42608717,0.004542174,22.55086405,0,0,0.63869563,-1.981304314,
2017010100F001_00000000000000000127,875,IND,2017-01-01T00:00:00,257.826087,15.42608726,65.66956669,0.009966087,20.66390779,20.30434783,0,-2.904347741,0.888695644,
2017010100F001_00000000000000000131,885,IND,2017-01-01T00:00:00,211.3043478,23.24782645,64.99565373,0.009706521,21.29303695,0.086956522,0,-1.589130391,0.852608678,
2017010100F001_00000000000000000142,902,IND,2017-01-01T00:00:00,142.6086957,19.03913092,55.40434912,0.006524782,16.86651399,0,0,-2.578695587,0.569130423,
2017010100F001_00000000000000000149,909,IND,2017-01-01T00:00:00,228.2608696,16.20869595,49.4217395,0.008183043,22.12086474,0,0,-1.478260828,1.59739128,
2017010100F001_0000000000000000014b,911,IND,2017-01-01T00:00:00,183.9130435,18.1391308,54.98695738,0.007469565,19.36304029,0,0,-2.368260803,-0.079565215,
2017010100F001_0000000000000000014c,912,IND,2017-01-01T00:00:00,148.6956522,18.53913083,59.27826226,0.007081739,16.93172873,0,0,-2.698695587,0.564782593,
2017010100F001_00000000000000000157,923,IND,2017-01-01T00:00:00,155.2173913,16.80434816,65.63043594,0.007247826,15.7421668,0,0,-2.397826034,0.459565209,
2017010100F001_00000000000000000160,932,IND,2017-01-01T00:00:00,200.8695652,12.11304358,35.00000075,0.005261739,19.96825429,0,0,0.997826063,-1.393043449,
2017010100F001_00000000000000000163,935,IND,2017-01-01T00:00:00,200.8695652,12.11304358,35.00000075,0.005261739,19.96825429,0,0,0.997826063,-1.393043449,
2017010100F001_00000000000000000168,940,IND,2017-01-01T00:00:00,181.3043478,20.14347889,55.47826186,0.006866087,18.22043032,11.2173913,0,-1.686086909,-0.017826088,
2017010100F001_00000000000000000180,964,IND,2017-01-01T00:00:00,220.4347826,14.90000032,44.72608782,0.006708695,21.00260381,0,0,-0.389130415,-0.079565217,
2017010100F001_0000000000000000018b,975,IND,2017-01-01T00:00:00,227.826087,23.96086991,68.7782621,0.011346956,23.23564533,0.565217391,0,-2.31347819,-0.268260867,
2017010100F001_0000000000000000018c,976,IND,2017-01-01T00:00:00,257.826087,15.42608726,65.66956669,0.009966087,20.66390779,20.30434783,0,-2.904347741,0.888695644,
2017010100F001_0000000000000000018e,978,IND,2017-01-01T00:00:00,257.826087,16.88260899,64.72174031,0.009984348,21.19651648,30.39130435,0,-2.144782559,0.683043458,
2017010100F001_0000000000000000019a,990,IND,2017-01-01T00:00:00,148.6956522,18.53913083,59.27826226,0.007081739,16.93172873,0,0,-2.698695587,0.564782593,
2017010100F001_0000000000000000019b,991,IND,2017-01-01T00:00:00,152.173913,17.97391319,59.68695798,0.007076087,16.99042863,0,0,-2.643478217,0.555652158,
2017010100F001_000000000000000001ab,1007,IND,2017-01-01T00:00:00,152.173913,17.83478289,65.73913176,0.007336087,15.95390837,0,0,-2.417391212,0.582608682,
2017010100F001_000000000000000001ad,1009,IND,2017-01-01T00:00:00,146.9565217,18.80869592,60.46956651,0.007118261,16.74391028,0,0,-2.607391243,0.73434782,
2017010100F001_000000000000000001b1,1013,IND,2017-01-01T00:00:00,143.4782609,17.16956557,45.42173991,0.005135652,16.28520853,0.391304348,0,-1.80739126,0.679130418,
2017010100F001_000000000000000001de,1058,IND,2017-01-01T00:00:00,142.173913,17.06087009,42.26087023,0.005018261,16.70477746,0,0,-2.18434779,0.374347814,
2017010100F001_000000000000000001df,1059,IND,2017-01-01T00:00:00,238.6956522,29.60434839,75.77391467,0.015306087,25.54738106,31.65217391,0.042608696,-2.548695593,-4.232608588,
2017010100F001_000000000000000001e9,1069,IND,2017-01-01T00:00:00,143.0434783,18.73913085,47.9565224,0.005580869,16.69173584,0,0,-1.99347821,0.471739137,
2017010100F001_000000000000000001ec,1072,IND,2017-01-01T00:00:00,142.6086957,19.03913092,55.40434912,0.006524782,16.86651399,0,0,-2.578695587,0.569130423,
2017010100F001_000000000000000001ed,1073,IND,2017-01-01T00:00:00,183.4782609,13.55217419,51.3391309,0.006482174,18.07564697,0,0,-0.584347797,-1.999999971,
2017010100F001_000000000000000001f4,1080,IND,2017-01-01T00:00:00,170.8695652,14.34347849,59.01304544,0.006631739,16.04868801,0,0,-2.373912988,-0.499565202,
2017010100F001_000000000000000001f7,1083,IND,2017-01-01T00:00:00,190.8695652,13.05652191,88.36956654,0.007224348,8.720866858,12.7826087,0.37913044,-0.869999988,0.04043478,
2017010100F001_000000000000000001f8,1084,IND,2017-01-01T00:00:00,162.173913,17.808696,56.3956531,0.006947826,17.723908,0,0,-3.034347742,0.622173897,
2017010100F001_000000000000000001fc,1088,IND,2017-01-01T00:00:00,180,18.49130456,56.40434804,0.006822174,18.26651319,6.173913043,0,-0.482608682,-0.344782606,
2017010100F001_000000000000000001fe,1090,IND,2017-01-01T00:00:00,195.2173913,17.16521761,40.10434856,0.006316956,21.21434008,33.08695652,0,-1.975652138,0.160869564,
2017010100F001_00000000000000000200,1092,IND,2017-01-01T00:00:00,156.5217391,17.51739166,56.83043604,0.006827391,17.2639046,0,0,-2.49739125,0.176956519,
2017010100F001_00000000000000000205,1097,IND,2017-01-01T00:00:00,226.0869565,16.51304407,42.90000053,0.007747826,23.08520959,0,0,-1.375652162,0.818695636,
2017010100F001_0000000000000000020a,1102,IND,2017-01-01T00:00:00,146.9565217,18.80869592,60.46956651,0.007118261,16.74391028,0,0,-2.607391243,0.73434782,
2017010100F001_00000000000000000217,1115,IND,2017-01-01T00:00:00,227.826087,23.96086991,68.7782621,0.011346956,23.23564533,0.565217391,0,-2.31347819,-0.268260867,
2017010100F001_00000000000000000227,1131,IND,2017-01-01T00:00:00,195.2173913,17.16521761,40.10434856,0.006316956,21.21434008,33.08695652,0,-1.975652138,0.160869564,
2017010100F001_00000000000000000235,1145,IND,2017-01-01T00:00:00,211.3043478,23.24782645,64.99565373,0.009706521,21.29303695,0.086956522,0,-1.589130391,0.852608678,
2017010100F001_00000000000000000246,1,IND,2017-01-01T00:00:00,148.6956522,18.53913083,59.27826226,0.007081739,16.93172873,0,0,-2.698695587,0.564782593,
2017010100F001_00000000000000000247,2,IND,2017-01-01T00:00:00,212.6086957,18.38260899,42.34782692,0.007358261,23.54477513,0,0,-0.601304333,0.823913027,
2017010100F001_00000000000000000248,3,IND,2017-01-01T00:00:00,148.6956522,18.53913083,59.27826226,0.007081739,16.93172873,0,0,-2.698695587,0.564782593,
2017010100F001_00000000000000000249,4,IND,2017-01-01T00:00:00,150.4347826,18.09565254,62.15652383,0.007226087,16.53434209,0,0,-2.571304285,0.442173891,
2017010100F001_0000000000000000024a,5,IND,2017-01-01T00:00:00,163.4782609,14.61739146,67.92174066,0.006483478,13.5643422,0,0,-1.761304307,-0.199565214,
2017010100F001_0000000000000000024b,6,IND,2017-01-01T00:00:00,162.173913,17.808696,56.3956531,0.006947826,17.723908,0,0,-3.034347742,0.622173897,
2017010100F001_0000000000000000024d,8,IND,2017-01-01T00:00:00,149.5652174,18.35652202,60.49130531,0.007123913,16.71477528,0,0,-2.580434696,0.350869556,
2017010100F001_0000000000000000024f,10,IND,2017-01-01T00:00:00,144.7826087,17.90434821,51.80434899,0.005558261,15.92216744,0.173913043,0,-1.691304318,1.021739099,
2017010100F001_00000000000000000257,17,IND,2017-01-01T00:00:00,228.2608696,16.20869595,49.4217395,0.008183043,22.12086474,0,0,-1.478260828,1.59739128,
2017010100F001_00000000000000000258,18,IND,2017-01-01T00:00:00,159.1304348,17.02608739,57.99130548,0.00653,16.18912592,0,0,-2.429565165,-0.29608695,
2017010100F001_0000000000000000025a,20,IND,2017-01-01T00:00:00,198.2608696,11.60434802,27.42608717,0.004542174,22.55086405,0,0,0.63869563,-1.981304314,
2017010100F001_00000000000000000268,34,IND,2017-01-01T00:00:00,200,20.27826102,79.38261098,0.009047826,16.11129814,4.347826087,0.006956522,-0.23565217,-0.020434786,
2017010100F001_0000000000000000026b,37,IND,2017-01-01T00:00:00,155.6521739,16.7217394,68.31739293,0.007241739,15.33433918,0,0,-2.043043432,0.132173918,
2017010100F001_0000000000000000027c,54,IND,2017-01-01T00:00:00,163.4782609,14.61739146,67.92174066,0.006483478,13.5643422,0,0,-1.761304307,-0.199565214,
2017010100F001_0000000000000000027d,55,IND,2017-01-01T00:00:00,231.3043478,23.29565247,70.15652267,0.011533043,22.97390933,1.826086957,0,-2.200869514,0.659130426,
2017010100F001_0000000000000000027f,57,IND,2017-01-01T00:00:00,142.173913,17.06087009,42.26087023,0.005018261,16.70477746,0,0,-2.18434779,0.374347814,
2017010100F001_00000000000000000280,58,IND,2017-01-01T00:00:00,144.3478261,15.83913065,44.46087041,0.004932609,15.88086389,0.130434783,0,-1.08391301,0.323913035,
2017010100F001_00000000000000000293,77,IND,2017-01-01T00:00:00,202.173913,11.63043499,25.54347851,0.004643478,23.97912385,0,0,0.236086949,-2.703912979,
2017010100F001_00000000000000000297,81,IND,2017-01-01T00:00:00,147.3913043,18.63043495,63.25217454,0.007215652,16.39912667,0,0,-2.489565165,0.775652157,
2017010100F001_00000000000000000299,83,IND,2017-01-01T00:00:00,145.6521739,18.80434816,53.41304381,0.006385217,16.88216818,0,0.006521739,-2.652608617,0.468695656,
2017010100F001_000000000000000002a2,92,IND,2017-01-01T00:00:00,199.5652174,17.21739155,43.81304417,0.006501739,20.80999411,0,0,-0.676086944,-0.602173895,
2017010100F001_000000000000000002a3,93,IND,2017-01-01T00:00:00,199.5652174,17.21739155,43.81304417,0.006501739,20.80999411,0,0,-0.676086944,-0.602173895,
2017010100F001_000000000000000002ab,101,IND,2017-01-01T00:00:00,198.2608696,11.81739144,28.23913077,0.004644782,22.42042794,0,0,0.549130428,-1.856521695,
2017010100F001_000000000000000002bb,117,IND,2017-01-01T00:00:00,155.2173913,16.80434816,65.63043594,0.007247826,15.7421668,0,0,-2.397826034,0.459565209,
2017010100F001_000000000000000002bd,119,IND,2017-01-01T00:00:00,215.6521739,13.73043492,36.45652257,0.005841304,20.84086596,0,0,-0.160434778,0.371304339,
2017010100F001_000000000000000002c7,129,IND,2017-01-01T00:00:00,234.7826087,15.35217418,39.41739232,0.007320435,23.50477985,0.260869565,0,-2.657826019,0.857391286,
2017010100F001_000000000000000002c8,130,IND,2017-01-01T00:00:00,146.5217391,18.83913082,58.39130551,0.006915652,16.78042921,0,0,-2.650869478,0.674347805,
2017010100F001_000000000000000002c9,131,IND,2017-01-01T00:00:00,150.8695652,18.07826109,63.82174003,0.007324348,16.37781744,0,0,-2.526086895,0.614782588,
2017010100F001_000000000000000002ce,136,IND,2017-01-01T00:00:00,152.6086957,17.63043511,64.83043621,0.007286522,16.10869088,0,0,-2.363043443,0.263913032,
2017010100F001_000000000000000002dd,151,IND,2017-01-01T00:00:00,152.6086957,17.63043511,64.83043621,0.007286522,16.10869088,0,0,-2.363043443,0.263913032,
2017010100F001_000000000000000002e4,158,IND,2017-01-01T00:00:00,257.826087,15.42608726,65.66956669,0.009966087,20.66390779,20.30434783,0,-2.904347741,0.888695644,
2017010100F001_000000000000000002ec,165,IND,2017-01-01T00:00:00,155.2173913,16.80434816,65.63043594,0.007247826,15.7421668,0,0,-2.397826034,0.459565209,
2017010100F001_000000000000000002ed,166,IND,2017-01-01T00:00:00,153.0434783,17.49565249,65.02174095,0.007251739,15.94738425,0,0,-2.523912958,0.602173893,
2017010100F001_000000000000000002ee,167,IND,2017-01-01T00:00:00,196.0869565,12.83478272,40.28695704,0.005715652,19.55955757,0,0,1.268260833,-0.946956517,
2017010100F001_00000000000000000317,208,IND,2017-01-01T00:00:00,202.173913,11.63043499,25.54347851,0.004643478,23.97912385,0,0,0.236086949,-2.703912979,
2017010100F001_00000000000000000320,217,IND,2017-01-01T00:00:00,231.3043478,23.29565247,70.15652267,0.011533043,22.97390933,1.826086957,0,-2.200869514,0.659130426,
2017010100F001_00000000000000000321,218,IND,2017-01-01T00:00:00,228.2608696,16.20869595,49.4217395,0.008183043,22.12086474,0,0,-1.478260828,1.59739128,
2017010100F001_00000000000000000323,220,IND,2017-01-01T00:00:00,211.7391304,17.94782655,58.97391394,0.012215217,25.914343,0,0,0.67173911,-2.424347782,
2017010100F001_00000000000000000324,221,IND,2017-01-01T00:00:00,211.7391304,17.94782655,58.97391394,0.012215217,25.914343,0,0,0.67173911,-2.424347782,
2017010100F001_00000000000000000325,222,IND,2017-01-01T00:00:00,211.7391304,17.94782668,50.46956601,0.010383478,25.7252123,0,0,0.509130428,-0.826086938,
2017010100F001_0000000000000000035e,279,IND,2017-01-01T00:00:00,143.0434783,15.60000026,42.41739198,0.004966956,16.58825471,0.695652174,0,-1.821304311,0.225652179,
2017010100F001_0000000000000000035f,280,IND,2017-01-01T00:00:00,212.173913,17.5869571,39.57826125,0.006901304,23.42869024,0,0,-0.237391291,0.51652174,
2017010100F001_00000000000000000362,283,IND,2017-01-01T00:00:00,153.0434783,17.49565249,65.02174095,0.007251739,15.94738425,0,0,-2.523912958,0.602173893,
2017010100F001_00000000000000000368,289,IND,2017-01-01T00:00:00,238.6956522,29.60434839,75.77391467,0.015306087,25.54738106,31.65217391,0.042608696,-2.548695593,-4.232608588,
2017010100F001_00000000000000000370,297,IND,2017-01-01T00:00:00,256.0869565,14.05217415,63.26087064,0.009364348,19.94651118,2.913043478,0,-2.496086898,1.199130411,
2017010100F001_00000000000000000371,298,IND,2017-01-01T00:00:00,258.2608696,11.80434791,57.83043613,0.007154782,17.42651553,29.73913043,0,-1.234347798,0.209130431,
2017010100F001_00000000000000000379,306,IND,2017-01-01T00:00:00,147.826087,16.62608731,40.40000061,0.004627391,16.01868923,0,0.00826087,-2.11347821,-0.02521739,
2017010100F001_00000000000000000380,313,IND,2017-01-01T00:00:00,240.8695652,19.08695694,58.91739248,0.00973913,22.55781807,71.7826087,0,-1.165217373,-1.124347803,
2017010100F001_00000000000000000382,315,IND,2017-01-01T00:00:00,193.4782609,15.16521769,38.99130506,0.005282609,19.46564437,0,0,-0.319130432,0.299565215,
